start_code,end_code,day,rush,count
S0082,S0459,2021-01-06,am,3
S0088,S0224,2021-01-06,am,4
S0092,S0263,2021-01-06,am,7
S0098,S0050,2021-01-06,am,4
S0099,S0017,2021-01-06,am,3
S0109,S0079,2021-01-06,am,4
S0110,S0418,2021-01-06,am,4
S0117,S0410,2021-01-06,am,7
S0120,S0448,2021-01-06,am,6
S0121,S0006,2021-01-06,am,2
S0121,S0212,2021-01-06,am,4
S0137,S0466,2021-01-06,am,2
S0138,S0050,2021-01-06,am,3
S0144,S0403,2021-01-06,am,1
S0145,S0102,2021-01-06,am,7
S0145,S0152,2021-01-06,am,4
S0146,S0130,2021-01-06,am,6
S0146,S0141,2021-01-06,am,6
S0149,S0195,2021-01-06,am,1
S0153,S0446,2021-01-06,am,3
S0154,S0423,2021-01-06,am,5
S0160,S0472,2021-01-06,am,3
S0162,S0230,2021-01-06,am,7
S0168,S0391,2021-01-06,am,6
S0169,S0438,2021-01-06,am,6
S0173,S0415,2021-01-06,am,5
S0177,S0349,2021-01-06,am,1
S0180,S0359,2021-01-06,am,1
S0182,S0230,2021-01-06,am,6
S0186,S0260,2021-01-06,am,4
S0188,S0043,2021-01-06,am,1
S0192,S0469,2021-01-06,am,1
S0198,S0198,2021-01-06,am,7
S0201,S0416,2021-01-06,am,5
S0202,S0247,2021-01-06,am,1
S0209,S0074,2021-01-06,am,1
S0213,S0019,2021-01-06,am,3
S0214,S0311,2021-01-06,am,5
S0214,S0443,2021-01-06,am,5
S0220,S0017,2021-01-06,am,7
S0223,S0031,2021-01-06,am,2
S0230,S0434,2021-01-06,am,4
S0238,S0332,2021-01-06,am,6
S0239,S0282,2021-01-06,am,4
S0249,S0386,2021-01-06,am,7
S0251,S0234,2021-01-06,am,6
S0253,S0166,2021-01-06,am,4
S0254,S0327,2021-01-06,am,7
S0255,S0057,2021-01-06,am,3
S0260,S0342,2021-01-06,am,1
S0263,S0027,2021-01-06,am,6
S0263,S0291,2021-01-06,am,1
S0264,S0063,2021-01-06,am,4
S0271,S0035,2021-01-06,am,2
S0280,S0306,2021-01-06,am,4
S0286,S0116,2021-01-06,am,6
S0290,S0339,2021-01-06,am,6
S0291,S0200,2021-01-06,am,4
S0291,S0367,2021-01-06,am,4
S0295,S0487,2021-01-06,am,7
S0297,S0334,2021-01-06,am,2
S0298,S0012,2021-01-06,am,2
S0298,S0373,2021-01-06,am,4
S0307,S0353,2021-01-06,am,6
S0311,S0203,2021-01-06,am,7
S0314,S0151,2021-01-06,am,3
S0315,S0015,2021-01-06,am,5
S0315,S0173,2021-01-06,am,4
S0319,S0222,2021-01-06,am,6
S0319,S0313,2021-01-06,am,1
S0320,S0238,2021-01-06,am,7
S0325,S0063,2021-01-06,am,2
S0329,S0036,2021-01-06,am,7
S0336,S0263,2021-01-06,am,7
S0336,S0318,2021-01-06,am,2
S0339,S0089,2021-01-06,am,6
S0341,S0298,2021-01-06,am,3
S0346,S0259,2021-01-06,am,2
S0347,S0408,2021-01-06,am,6
S0349,S0349,2021-01-06,am,5
S0349,S0464,2021-01-06,am,3
S0350,S0112,2021-01-06,am,1
S0353,S0366,2021-01-06,am,3
S0355,S0006,2021-01-06,am,1
S0363,S0471,2021-01-06,am,2
S0364,S0181,2021-01-06,am,7
S0377,S0233,2021-01-06,am,7
S0378,S0400,2021-01-06,am,5
S0380,S0165,2021-01-06,am,1
S0380,S0391,2021-01-06,am,5
S0381,S0316,2021-01-06,am,2
S0383,S0325,2021-01-06,am,2
S0385,S0384,2021-01-06,am,4
S0385,S0409,2021-01-06,am,7
S0386,S0302,2021-01-06,am,2
S0391,S0117,2021-01-06,am,2
S0397,S0137,2021-01-06,am,1
S0399,S0313,2021-01-06,am,4
S0409,S0464,2021-01-06,am,1
S0411,S0138,2021-01-06,am,7
S0418,S0208,2021-01-06,am,1
S0418,S0373,2021-01-06,am,5
S0425,S0065,2021-01-06,am,7
S0428,S0309,2021-01-06,am,4
S0428,S0414,2021-01-06,am,4
S0429,S0048,2021-01-06,am,1
S0436,S0029,2021-01-06,am,5
S0437,S0458,2021-01-06,am,5
S0439,S0337,2021-01-06,am,1
S0448,S0266,2021-01-06,am,1
S0457,S0159,2021-01-06,am,2
S0466,S0229,2021-01-06,am,1
S0470,S0155,2021-01-06,am,5
S0472,S0275,2021-01-06,am,2
S0474,S0013,2021-01-06,am,7
S0475,S0371,2021-01-06,am,4
S0479,S0382,2021-01-06,am,1
S0480,S0166,2021-01-06,am,3
S0492,S0155,2021-01-06,am,6
S0002,S0493,2021-01-07,am,5
S0010,S0249,2021-01-07,am,4
S0015,S0014,2021-01-07,am,4
S0018,S0074,2021-01-07,am,3
S0022,S0044,2021-01-07,am,1
S0026,S0178,2021-01-07,am,4
S0027,S0339,2021-01-07,am,7
S0028,S0434,2021-01-07,am,7
S0030,S0031,2021-01-07,am,5
S0032,S0098,2021-01-07,am,5
S0037,S0207,2021-01-07,am,7
S0042,S0085,2021-01-07,am,5
S0047,S0083,2021-01-07,am,2
S0048,S0244,2021-01-07,am,3
S0049,S0173,2021-01-07,am,1
S0051,S0216,2021-01-07,am,3
S0051,S0446,2021-01-07,am,3
S0051,S0446,2021-01-07,am,6
S0052,S0300,2021-01-07,am,6
S0053,S0108,2021-01-07,am,3
S0062,S0331,2021-01-07,am,2
S0063,S0355,2021-01-07,am,2
S0064,S0128,2021-01-07,am,7
S0065,S0141,2021-01-07,am,2
S0066,S0058,2021-01-07,am,3
S0070,S0127,2021-01-07,am,7
S0081,S0020,2021-01-07,am,7
S0081,S0288,2021-01-07,am,6
S0081,S0421,2021-01-07,am,4
S0082,S0009,2021-01-07,am,7
S0085,S0107,2021-01-07,am,6
S0093,S0308,2021-01-07,am,7
S0100,S0491,2021-01-07,am,6
S0103,S0271,2021-01-07,am,5
S0107,S0206,2021-01-07,am,3
S0109,S0270,2021-01-07,am,5
S0112,S0078,2021-01-07,am,6
S0114,S0113,2021-01-07,am,4
S0134,S0143,2021-01-07,am,2
S0136,S0431,2021-01-07,am,4
S0138,S0208,2021-01-07,am,4
S0152,S0005,2021-01-07,am,6
S0155,S0282,2021-01-07,am,2
S0156,S0068,2021-01-07,am,4
S0160,S0323,2021-01-07,am,1
S0169,S0312,2021-01-07,am,4
S0176,S0298,2021-01-07,am,6
S0179,S0183,2021-01-07,am,6
S0181,S0196,2021-01-07,am,1
S0183,S0121,2021-01-07,am,6
S0184,S0175,2021-01-07,am,5
S0184,S0294,2021-01-07,am,3
S0184,S0472,2021-01-07,am,5
S0186,S0022,2021-01-07,am,2
S0189,S0486,2021-01-07,am,2
S0190,S0161,2021-01-07,am,3
S0195,S0261,2021-01-07,am,3
S0195,S0313,2021-01-07,am,5
S0196,S0362,2021-01-07,am,6
S0201,S0007,2021-01-07,am,2
S0201,S0011,2021-01-07,am,1
S0207,S0458,2021-01-07,am,5
S0213,S0353,2021-01-07,am,3
S0219,S0178,2021-01-07,am,6
S0244,S0466,2021-01-07,am,4
S0255,S0144,2021-01-07,am,5
S0260,S0316,2021-01-07,am,6
S0261,S0387,2021-01-07,am,7
S0262,S0008,2021-01-07,am,5
S0263,S0037,2021-01-07,am,5
S0277,S0176,2021-01-07,am,4
S0277,S0390,2021-01-07,am,2
S0281,S0434,2021-01-07,am,5
S0284,S0338,2021-01-07,am,1
S0289,S0019,2021-01-07,am,7
S0292,S0207,2021-01-07,am,2
S0296,S0318,2021-01-07,am,2
S0306,S0188,2021-01-07,am,6
S0308,S0486,2021-01-07,am,6
S0314,S0320,2021-01-07,am,7
S0320,S0135,2021-01-07,am,4
S0320,S0486,2021-01-07,am,5
S0338,S0184,2021-01-07,am,2
S0341,S0078,2021-01-07,am,5
S0343,S0274,2021-01-07,am,5
S0344,S0318,2021-01-07,am,6
S0345,S0031,2021-01-07,am,6
S0345,S0052,2021-01-07,am,1
S0347,S0427,2021-01-07,am,1
S0352,S0412,2021-01-07,am,7
S0358,S0491,2021-01-07,am,7
S0362,S0153,2021-01-07,am,4
S0368,S0433,2021-01-07,am,3
S0385,S0391,2021-01-07,am,6
S0390,S0224,2021-01-07,am,1
S0393,S0307,2021-01-07,am,1
S0393,S0372,2021-01-07,am,3
S0398,S0306,2021-01-07,am,5
S0400,S0476,2021-01-07,am,1
S0403,S0339,2021-01-07,am,1
S0407,S0375,2021-01-07,am,3
S0410,S0461,2021-01-07,am,4
S0414,S0022,2021-01-07,am,5
S0414,S0417,2021-01-07,am,3
S0415,S0492,2021-01-07,am,4
S0419,S0285,2021-01-07,am,7
S0422,S0262,2021-01-07,am,1
S0423,S0179,2021-01-07,am,2
S0424,S0251,2021-01-07,am,6
S0424,S0390,2021-01-07,am,6
S0433,S0000,2021-01-07,am,4
S0437,S0027,2021-01-07,am,7
S0441,S0231,2021-01-07,am,7
S0460,S0011,2021-01-07,am,2
S0467,S0075,2021-01-07,am,1
S0470,S0101,2021-01-07,am,4
S0471,S0498,2021-01-07,am,4
S0476,S0432,2021-01-07,am,1
S0477,S0324,2021-01-07,am,7
S0479,S0391,2021-01-07,am,4
S0481,S0403,2021-01-07,am,7
S0487,S0179,2021-01-07,am,2
S0487,S0415,2021-01-07,am,1
S0488,S0243,2021-01-07,am,2
S0491,S0017,2021-01-07,am,5
S0001,S0431,2021-01-08,am,6
S0004,S0228,2021-01-08,am,5
S0014,S0102,2021-01-08,am,7
S0024,S0494,2021-01-08,am,4
S0028,S0452,2021-01-08,am,3
S0035,S0412,2021-01-08,am,2
S0036,S0330,2021-01-08,am,6
S0036,S0333,2021-01-08,am,3
S0038,S0441,2021-01-08,am,6
S0039,S0282,2021-01-08,am,2
S0042,S0248,2021-01-08,am,5
S0043,S0299,2021-01-08,am,7
S0043,S0337,2021-01-08,am,7
S0044,S0448,2021-01-08,am,7
S0051,S0384,2021-01-08,am,2
S0062,S0189,2021-01-08,am,7
S0062,S0367,2021-01-08,am,5
S0062,S0486,2021-01-08,am,1
S0066,S0415,2021-01-08,am,3
S0067,S0077,2021-01-08,am,2
S0068,S0384,2021-01-08,am,3
S0069,S0108,2021-01-08,am,6
S0075,S0004,2021-01-08,am,1
S0080,S0324,2021-01-08,am,7
S0081,S0237,2021-01-08,am,2
S0087,S0454,2021-01-08,am,2
S0090,S0448,2021-01-08,am,4
S0091,S0243,2021-01-08,am,3
S0097,S0198,2021-01-08,am,4
S0104,S0282,2021-01-08,am,2
S0104,S0431,2021-01-08,am,3
S0105,S0085,2021-01-08,am,3
S0107,S0136,2021-01-08,am,3
S0110,S0110,2021-01-08,am,1
S0115,S0259,2021-01-08,am,5
S0118,S0143,2021-01-08,am,1
S0122,S0034,2021-01-08,am,1
S0122,S0215,2021-01-08,am,3
S0123,S0487,2021-01-08,am,2
S0125,S0281,2021-01-08,am,4
S0131,S0139,2021-01-08,am,7
S0132,S0286,2021-01-08,am,7
S0132,S0430,2021-01-08,am,5
S0133,S0499,2021-01-08,am,4
S0138,S0235,2021-01-08,am,6
S0143,S0184,2021-01-08,am,6
S0144,S0344,2021-01-08,am,6
S0146,S0358,2021-01-08,am,1
S0152,S0219,2021-01-08,am,6
S0156,S0044,2021-01-08,am,5
S0156,S0119,2021-01-08,am,4
S0156,S0331,2021-01-08,am,2
S0161,S0212,2021-01-08,am,4
S0161,S0235,2021-01-08,am,4
S0163,S0443,2021-01-08,am,5
S0166,S0198,2021-01-08,am,1
S0167,S0309,2021-01-08,am,3
S0168,S0154,2021-01-08,am,5
S0173,S0222,2021-01-08,am,1
S0179,S0157,2021-01-08,am,3
S0179,S0163,2021-01-08,am,4
S0181,S0466,2021-01-08,am,4
S0182,S0281,2021-01-08,am,2
S0182,S0434,2021-01-08,am,3
S0197,S0272,2021-01-08,am,3
S0198,S0198,2021-01-08,am,5
S0199,S0443,2021-01-08,am,3
S0201,S0037,2021-01-08,am,1
S0202,S0029,2021-01-08,am,7
S0207,S0346,2021-01-08,am,2
S0208,S0074,2021-01-08,am,7
S0211,S0013,2021-01-08,am,3
S0213,S0202,2021-01-08,am,7
S0214,S0127,2021-01-08,am,4
S0216,S0416,2021-01-08,am,4
S0217,S0197,2021-01-08,am,5
S0220,S0112,2021-01-08,am,5
S0225,S0198,2021-01-08,am,5
S0228,S0064,2021-01-08,am,4
S0228,S0307,2021-01-08,am,6
S0236,S0401,2021-01-08,am,6
S0239,S0431,2021-01-08,am,2
S0248,S0161,2021-01-08,am,6
S0248,S0371,2021-01-08,am,5
S0252,S0186,2021-01-08,am,6
S0259,S0026,2021-01-08,am,4
S0259,S0251,2021-01-08,am,5
S0260,S0172,2021-01-08,am,4
S0264,S0178,2021-01-08,am,2
S0267,S0326,2021-01-08,am,2
S0269,S0053,2021-01-08,am,5
S0270,S0370,2021-01-08,am,4
S0272,S0172,2021-01-08,am,5
S0279,S0464,2021-01-08,am,1
S0283,S0350,2021-01-08,am,1
S0299,S0433,2021-01-08,am,4
S0313,S0411,2021-01-08,am,1
S0317,S0034,2021-01-08,am,6
S0318,S0100,2021-01-08,am,3
S0318,S0336,2021-01-08,am,5
S0318,S0490,2021-01-08,am,5
S0326,S0373,2021-01-08,am,1
S0332,S0485,2021-01-08,am,6
S0336,S0109,2021-01-08,am,3
S0338,S0176,2021-01-08,am,4
S0344,S0142,2021-01-08,am,7
S0349,S0057,2021-01-08,am,1
S0351,S0456,2021-01-08,am,4
S0361,S0469,2021-01-08,am,7
S0370,S0338,2021-01-08,am,5
S0375,S0022,2021-01-08,am,5
S0375,S0272,2021-01-08,am,1
S0380,S0097,2021-01-08,am,1
S0381,S0150,2021-01-08,am,2
S0388,S0388,2021-01-08,am,1
S0393,S0179,2021-01-08,am,3
S0394,S0007,2021-01-08,am,4
S0394,S0097,2021-01-08,am,7
S0395,S0395,2021-01-08,am,2
S0398,S0118,2021-01-08,am,2
S0398,S0437,2021-01-08,am,7
S0399,S0127,2021-01-08,am,4
S0405,S0070,2021-01-08,am,7
S0408,S0263,2021-01-08,am,5
S0409,S0435,2021-01-08,am,3
S0416,S0027,2021-01-08,am,3
S0418,S0320,2021-01-08,am,7
S0422,S0129,2021-01-08,am,7
S0422,S0434,2021-01-08,am,7
S0428,S0126,2021-01-08,am,3
S0432,S0434,2021-01-08,am,4
S0432,S0476,2021-01-08,am,3
S0436,S0167,2021-01-08,am,3
S0447,S0063,2021-01-08,am,4
S0448,S0054,2021-01-08,am,1
S0454,S0175,2021-01-08,am,5
S0465,S0403,2021-01-08,am,6
S0466,S0485,2021-01-08,am,2
S0472,S0227,2021-01-08,am,3
S0484,S0102,2021-01-08,am,1
S0484,S0247,2021-01-08,am,7
S0492,S0194,2021-01-08,am,1
S0493,S0136,2021-01-08,am,1
S0495,S0465,2021-01-08,am,1
S0499,S0069,2021-01-08,am,4
S0000,S0386,2021-01-09,am,4
S0004,S0487,2021-01-09,am,1
S0005,S0419,2021-01-09,am,7
S0007,S0211,2021-01-09,am,3
S0008,S0370,2021-01-09,am,1
S0011,S0453,2021-01-09,am,7
S0014,S0101,2021-01-09,am,7
S0024,S0376,2021-01-09,am,1
S0032,S0213,2021-01-09,am,7
S0034,S0264,2021-01-09,am,1
S0036,S0002,2021-01-09,am,4
S0036,S0231,2021-01-09,am,6
S0038,S0319,2021-01-09,am,2
S0048,S0111,2021-01-09,am,3
S0053,S0444,2021-01-09,am,7
S0054,S0139,2021-01-09,am,2
S0056,S0016,2021-01-09,am,1
S0056,S0069,2021-01-09,am,3
S0070,S0401,2021-01-09,am,3
S0072,S0241,2021-01-09,am,7
S0073,S0197,2021-01-09,am,7
S0077,S0262,2021-01-09,am,6
S0077,S0491,2021-01-09,am,6
S0081,S0204,2021-01-09,am,4
S0088,S0224,2021-01-09,am,1
S0088,S0236,2021-01-09,am,3
S0096,S0000,2021-01-09,am,3
S0103,S0195,2021-01-09,am,6
S0108,S0269,2021-01-09,am,5
S0118,S0246,2021-01-09,am,3
S0120,S0016,2021-01-09,am,6
S0122,S0108,2021-01-09,am,5
S0125,S0332,2021-01-09,am,2
S0128,S0036,2021-01-09,am,6
S0129,S0390,2021-01-09,am,7
S0133,S0281,2021-01-09,am,3
S0145,S0248,2021-01-09,am,7
S0146,S0302,2021-01-09,am,7
S0150,S0178,2021-01-09,am,2
S0160,S0089,2021-01-09,am,2
S0183,S0366,2021-01-09,am,7
S0184,S0452,2021-01-09,am,3
S0186,S0169,2021-01-09,am,2
S0190,S0190,2021-01-09,am,5
S0192,S0024,2021-01-09,am,4
S0195,S0267,2021-01-09,am,3
S0197,S0324,2021-01-09,am,6
S0204,S0081,2021-01-09,am,5
S0208,S0486,2021-01-09,am,6
S0211,S0235,2021-01-09,am,4
S0212,S0377,2021-01-09,am,3
S0213,S0307,2021-01-09,am,6
S0219,S0092,2021-01-09,am,5
S0222,S0432,2021-01-09,am,7
S0228,S0226,2021-01-09,am,2
S0228,S0294,2021-01-09,am,2
S0228,S0365,2021-01-09,am,6
S0233,S0470,2021-01-09,am,7
S0251,S0227,2021-01-09,am,4
S0255,S0143,2021-01-09,am,5
S0255,S0235,2021-01-09,am,5
S0259,S0185,2021-01-09,am,1
S0263,S0409,2021-01-09,am,6
S0264,S0355,2021-01-09,am,6
S0265,S0056,2021-01-09,am,3
S0265,S0281,2021-01-09,am,5
S0266,S0133,2021-01-09,am,4
S0269,S0175,2021-01-09,am,4
S0280,S0370,2021-01-09,am,7
S0295,S0304,2021-01-09,am,2
S0296,S0005,2021-01-09,am,7
S0303,S0447,2021-01-09,am,3
S0304,S0145,2021-01-09,am,4
S0304,S0291,2021-01-09,am,4
S0307,S0353,2021-01-09,am,2
S0312,S0117,2021-01-09,am,4
S0313,S0373,2021-01-09,am,6
S0325,S0142,2021-01-09,am,4
S0329,S0230,2021-01-09,am,2
S0335,S0440,2021-01-09,am,4
S0336,S0308,2021-01-09,am,6
S0338,S0099,2021-01-09,am,4
S0352,S0193,2021-01-09,am,7
S0360,S0140,2021-01-09,am,7
S0360,S0476,2021-01-09,am,3
S0365,S0227,2021-01-09,am,3
S0367,S0327,2021-01-09,am,3
S0372,S0139,2021-01-09,am,5
S0374,S0344,2021-01-09,am,3
S0375,S0252,2021-01-09,am,3
S0383,S0482,2021-01-09,am,1
S0386,S0058,2021-01-09,am,6
S0386,S0355,2021-01-09,am,6
S0391,S0250,2021-01-09,am,3
S0393,S0081,2021-01-09,am,7
S0401,S0015,2021-01-09,am,3
S0409,S0309,2021-01-09,am,3
S0410,S0417,2021-01-09,am,5
S0414,S0477,2021-01-09,am,3
S0415,S0003,2021-01-09,am,1
S0421,S0445,2021-01-09,am,5
S0424,S0010,2021-01-09,am,2
S0424,S0056,2021-01-09,am,1
S0425,S0425,2021-01-09,am,5
S0429,S0261,2021-01-09,am,7
S0431,S0369,2021-01-09,am,6
S0434,S0121,2021-01-09,am,5
S0436,S0143,2021-01-09,am,5
S0437,S0292,2021-01-09,am,1
S0438,S0438,2021-01-09,am,4
S0439,S0485,2021-01-09,am,2
S0441,S0262,2021-01-09,am,3
S0441,S0313,2021-01-09,am,1
S0441,S0325,2021-01-09,am,3
S0442,S0010,2021-01-09,am,7
S0443,S0251,2021-01-09,am,3
S0446,S0087,2021-01-09,am,1
S0451,S0219,2021-01-09,am,4
S0461,S0177,2021-01-09,am,5
S0463,S0141,2021-01-09,am,1
S0464,S0186,2021-01-09,am,1
S0474,S0457,2021-01-09,am,2
S0476,S0377,2021-01-09,am,5
S0476,S0427,2021-01-09,am,2
S0483,S0165,2021-01-09,am,4
S0483,S0315,2021-01-09,am,3
S0485,S0280,2021-01-09,am,5
S0487,S0218,2021-01-09,am,7
S0493,S0107,2021-01-09,am,7
S0004,S0081,2021-01-10,am,2
S0005,S0387,2021-01-10,am,3
S0005,S0416,2021-01-10,am,3
S0009,S0496,2021-01-10,am,2
S0012,S0109,2021-01-10,am,6
S0013,S0475,2021-01-10,am,6
S0016,S0175,2021-01-10,am,5
S0017,S0044,2021-01-10,am,6
S0034,S0282,2021-01-10,am,2
S0039,S0159,2021-01-10,am,2
S0048,S0239,2021-01-10,am,6
S0051,S0272,2021-01-10,am,2
S0058,S0183,2021-01-10,am,3
S0059,S0488,2021-01-10,am,2
S0063,S0379,2021-01-10,am,5
S0067,S0141,2021-01-10,am,7
S0068,S0272,2021-01-10,am,5
S0070,S0209,2021-01-10,am,5
S0078,S0005,2021-01-10,am,5
S0086,S0301,2021-01-10,am,4
S0088,S0377,2021-01-10,am,6
S0089,S0113,2021-01-10,am,4
S0092,S0180,2021-01-10,am,3
S0094,S0447,2021-01-10,am,3
S0097,S0493,2021-01-10,am,2
S0112,S0329,2021-01-10,am,1
S0112,S0393,2021-01-10,am,2
S0116,S0430,2021-01-10,am,5
S0126,S0255,2021-01-10,am,7
S0129,S0161,2021-01-10,am,5
S0129,S0173,2021-01-10,am,2
S0140,S0203,2021-01-10,am,3
S0140,S0263,2021-01-10,am,7
S0143,S0125,2021-01-10,am,3
S0144,S0027,2021-01-10,am,2
S0153,S0325,2021-01-10,am,5
S0159,S0132,2021-01-10,am,4
S0159,S0244,2021-01-10,am,4
S0161,S0340,2021-01-10,am,5
S0162,S0162,2021-01-10,am,7
S0168,S0135,2021-01-10,am,6
S0168,S0454,2021-01-10,am,2
S0169,S0456,2021-01-10,am,5
S0173,S0085,2021-01-10,am,3
S0174,S0186,2021-01-10,am,1
S0185,S0291,2021-01-10,am,3
S0186,S0001,2021-01-10,am,6
S0190,S0277,2021-01-10,am,5
S0193,S0110,2021-01-10,am,2
S0200,S0284,2021-01-10,am,4
S0201,S0150,2021-01-10,am,2
S0204,S0228,2021-01-10,am,5
S0205,S0399,2021-01-10,am,5
S0206,S0050,2021-01-10,am,5
S0210,S0423,2021-01-10,am,3
S0219,S0144,2021-01-10,am,5
S0221,S0221,2021-01-10,am,3
S0222,S0492,2021-01-10,am,2
S0228,S0434,2021-01-10,am,7
S0229,S0255,2021-01-10,am,1
S0229,S0459,2021-01-10,am,4
S0235,S0214,2021-01-10,am,1
S0236,S0047,2021-01-10,am,6
S0239,S0025,2021-01-10,am,2
S0249,S0309,2021-01-10,am,4
S0254,S0392,2021-01-10,am,7
S0262,S0337,2021-01-10,am,2
S0263,S0219,2021-01-10,am,7
S0268,S0112,2021-01-10,am,4
S0271,S0358,2021-01-10,am,2
S0275,S0157,2021-01-10,am,3
S0276,S0378,2021-01-10,am,2
S0282,S0049,2021-01-10,am,2
S0290,S0194,2021-01-10,am,1
S0293,S0158,2021-01-10,am,6
S0294,S0027,2021-01-10,am,3
S0297,S0074,2021-01-10,am,2
S0299,S0364,2021-01-10,am,6
S0300,S0189,2021-01-10,am,1
S0300,S0418,2021-01-10,am,6
S0300,S0495,2021-01-10,am,4
S0307,S0297,2021-01-10,am,5
S0309,S0335,2021-01-10,am,6
S0320,S0147,2021-01-10,am,7
S0320,S0187,2021-01-10,am,5
S0320,S0200,2021-01-10,am,7
S0335,S0427,2021-01-10,am,7
S0347,S0222,2021-01-10,am,1
S0355,S0273,2021-01-10,am,6
S0357,S0379,2021-01-10,am,7
S0360,S0420,2021-01-10,am,2
S0364,S0137,2021-01-10,am,7
S0366,S0467,2021-01-10,am,5
S0368,S0156,2021-01-10,am,2
S0368,S0171,2021-01-10,am,5
S0368,S0322,2021-01-10,am,7
S0374,S0226,2021-01-10,am,7
S0377,S0470,2021-01-10,am,1
S0378,S0135,2021-01-10,am,2
S0379,S0420,2021-01-10,am,5
S0381,S0023,2021-01-10,am,1
S0381,S0178,2021-01-10,am,5
S0384,S0375,2021-01-10,am,7
S0388,S0344,2021-01-10,am,5
S0389,S0312,2021-01-10,am,2
S0392,S0077,2021-01-10,am,7
S0395,S0091,2021-01-10,am,5
S0396,S0413,2021-01-10,am,7
S0398,S0021,2021-01-10,am,2
S0407,S0245,2021-01-10,am,3
S0409,S0245,2021-01-10,am,3
S0410,S0369,2021-01-10,am,3
S0410,S0389,2021-01-10,am,3
S0412,S0141,2021-01-10,am,3
S0413,S0239,2021-01-10,am,1
S0417,S0149,2021-01-10,am,3
S0418,S0331,2021-01-10,am,4
S0422,S0209,2021-01-10,am,2
S0425,S0477,2021-01-10,am,3
S0426,S0381,2021-01-10,am,3
S0432,S0063,2021-01-10,am,5
S0434,S0113,2021-01-10,am,1
S0439,S0096,2021-01-10,am,1
S0440,S0124,2021-01-10,am,1
S0449,S0168,2021-01-10,am,2
S0452,S0423,2021-01-10,am,4
S0453,S0351,2021-01-10,am,3
S0453,S0386,2021-01-10,am,3
S0456,S0496,2021-01-10,am,3
S0461,S0328,2021-01-10,am,4
S0464,S0349,2021-01-10,am,2
S0467,S0343,2021-01-10,am,5
S0473,S0350,2021-01-10,am,3
S0476,S0128,2021-01-10,am,5
S0479,S0044,2021-01-10,am,3
S0480,S0482,2021-01-10,am,6
S0483,S0311,2021-01-10,am,3
S0489,S0248,2021-01-10,am,4
S0489,S0260,2021-01-10,am,3
S0493,S0076,2021-01-10,am,3
S0496,S0279,2021-01-10,am,4
S0497,S0223,2021-01-10,am,3
S0000,S0250,2021-01-11,am,5
S0008,S0008,2021-01-11,am,6
S0011,S0491,2021-01-11,am,2
S0013,S0012,2021-01-11,am,2
S0018,S0382,2021-01-11,am,3
S0023,S0318,2021-01-11,am,3
S0029,S0353,2021-01-11,am,2
S0029,S0404,2021-01-11,am,6
S0035,S0044,2021-01-11,am,2
S0036,S0410,2021-01-11,am,3
S0039,S0079,2021-01-11,am,4
S0039,S0085,2021-01-11,am,2
S0042,S0388,2021-01-11,am,7
S0045,S0403,2021-01-11,am,3
S0046,S0405,2021-01-11,am,2
S0056,S0487,2021-01-11,am,1
S0060,S0264,2021-01-11,am,4
S0066,S0355,2021-01-11,am,7
S0076,S0497,2021-01-11,am,4
S0085,S0172,2021-01-11,am,4
S0092,S0145,2021-01-11,am,3
S0099,S0417,2021-01-11,am,4
S0106,S0098,2021-01-11,am,3
S0106,S0361,2021-01-11,am,6
S0108,S0276,2021-01-11,am,6
S0109,S0369,2021-01-11,am,6
S0113,S0205,2021-01-11,am,3
S0116,S0486,2021-01-11,am,1
S0127,S0224,2021-01-11,am,1
S0144,S0387,2021-01-11,am,2
S0149,S0286,2021-01-11,am,1
S0154,S0289,2021-01-11,am,4
S0155,S0474,2021-01-11,am,2
S0160,S0190,2021-01-11,am,3
S0160,S0199,2021-01-11,am,2
S0160,S0432,2021-01-11,am,1
S0161,S0439,2021-01-11,am,5
S0165,S0057,2021-01-11,am,3
S0179,S0230,2021-01-11,am,3
S0183,S0380,2021-01-11,am,4
S0188,S0116,2021-01-11,am,1
S0188,S0326,2021-01-11,am,6
S0193,S0338,2021-01-11,am,6
S0202,S0276,2021-01-11,am,1
S0209,S0044,2021-01-11,am,3
S0212,S0134,2021-01-11,am,4
S0213,S0495,2021-01-11,am,1
S0214,S0401,2021-01-11,am,3
S0216,S0137,2021-01-11,am,6
S0223,S0147,2021-01-11,am,7
S0227,S0123,2021-01-11,am,5
S0229,S0496,2021-01-11,am,4
S0235,S0351,2021-01-11,am,4
S0236,S0071,2021-01-11,am,2
S0237,S0487,2021-01-11,am,1
S0241,S0394,2021-01-11,am,2
S0248,S0085,2021-01-11,am,2
S0252,S0456,2021-01-11,am,7
S0263,S0420,2021-01-11,am,3
S0264,S0382,2021-01-11,am,4
S0267,S0298,2021-01-11,am,5
S0268,S0235,2021-01-11,am,4
S0275,S0295,2021-01-11,am,1
S0276,S0028,2021-01-11,am,5
S0281,S0458,2021-01-11,am,2
S0286,S0286,2021-01-11,am,3
S0297,S0202,2021-01-11,am,4
S0297,S0249,2021-01-11,am,3
S0299,S0456,2021-01-11,am,6
S0300,S0200,2021-01-11,am,2
S0304,S0200,2021-01-11,am,6
S0306,S0305,2021-01-11,am,2
S0307,S0463,2021-01-11,am,4
S0308,S0298,2021-01-11,am,5
S0310,S0097,2021-01-11,am,1
S0312,S0362,2021-01-11,am,7
