driver_id,rider_id,hour,pickup_zone,dropoff_zone,wait_min,distance_km,fare,surge_mult,tip
D083,R213,1,Z01,Z10,4.6,3.7,10.55,1.0,3.66
D021,R105,0,Z05,Z13,11.4,4.28,10.54,1.2,0.83
D048,R231,0,Z07,Z14,10.1,2.28,10.25,1.73,0.89
D069,R112,17,Z21,ZJFK,4.2,15.41,43.01,1.16,10.67
D011,R070,16,Z21,Z09,6.6,4.08,10.17,1.0,2.31
D025,R180,12,Z23,Z01,5.4,8.12,18.05,1.0,2.72
D120,R249,11,Z22,Z04,7.2,6.09,14.43,1.0,2.83
D002,R080,9,Z17,Z08,3.0,3.75,10.63,1.0,2.68
D061,R121,18,Z21,Z15,5.3,2.39,8.52,1.0,0.57
D097,R116,14,Z19,Z05,5.0,4.95,10.49,1.0,2.69
D011,R036,8,Z04,Z08,5.5,2.31,5.34,1.0,1.19
D114,R179,18,Z20,Z18,1.3,2.41,7.14,1.0,2.42
D079,R134,20,Z11,Z13,7.1,1.27,4.92,1.02,0.71
D002,R231,12,Z05,Z16,8.4,2.17,4.03,1.0,0.3
D073,R060,15,Z02,Z19,3.9,7.42,15.25,1.0,4.94
D091,R248,18,Z16,Z07,6.8,1.64,5.35,1.0,1.83
D105,R048,23,Z05,Z07,11.2,1.53,5.58,1.29,1.02
D061,R009,23,Z19,Z14,5.9,3.0,10.56,1.44,1.78
D007,R096,9,Z08,Z19,3.1,4.06,10.12,1.0,2.45
D078,R137,23,Z09,Z10,8.3,1.38,6.36,1.34,1.0
D078,R168,19,Z24,Z05,9.0,4.15,13.3,1.33,2.05
D106,R235,18,Z23,Z14,5.7,3.13,8.13,1.0,1.45
D002,R001,19,Z24,Z13,8.9,4.94,13.26,1.09,2.55
D103,R075,7,Z09,Z24,7.5,4.02,8.36,1.0,2.8
D097,R019,19,Z13,Z10,5.0,3.69,13.91,1.68,2.47
D020,R137,1,Z03,Z13,4.4,3.91,11.48,1.1,2.1
D112,R108,16,Z07,Z11,8.8,4.14,9.31,1.0,1.9
D105,R219,8,Z10,Z21,3.9,3.97,10.26,1.0,1.83
D026,R020,1,Z07,Z14,9.1,2.28,8.09,1.13,1.43
D091,R148,14,Z15,Z06,3.8,4.53,12.55,1.0,2.26
D071,R242,0,Z19,Z17,7.2,3.15,9.14,1.21,1.34
D078,R211,17,Z06,ZJFK,9.7,10.48,32.53,1.0,8.31
D110,R095,20,Z10,Z13,5.9,3.69,14.0,1.65,1.65
D082,R185,16,Z15,ZJFK,5.2,14.45,39.61,1.0,8.4
D062,R214,19,Z12,Z18,5.7,2.38,6.85,1.17,1.43
D080,R220,10,Z04,Z14,6.8,4.4,11.71,1.0,1.96
D069,R186,20,Z16,Z17,8.4,4.5,12.72,1.25,3.12
D103,R140,20,Z03,Z13,6.2,3.91,9.51,1.1,1.93
D048,R126,18,Z14,Z11,7.1,4.26,11.13,1.0,2.35
D050,R021,19,Z12,Z23,5.8,4.11,12.87,1.19,2.54
D022,R127,0,Z07,Z17,10.8,5.66,18.11,1.55,1.45
D086,R236,15,Z10,Z02,5.0,5.21,14.32,1.0,2.46
D042,R229,19,Z09,Z04,8.1,2.18,10.08,1.62,2.78
D008,R070,12,Z03,Z08,4.4,2.48,7.26,1.0,1.75
D105,R004,11,Z16,Z20,8.9,2.57,5.88,1.0,1.35
D115,R159,16,Z11,Z08,5.2,1.78,5.09,1.0,0.83
D038,R228,9,Z10,Z22,6.1,4.16,9.87,1.0,2.93
D096,R242,19,Z06,Z04,12.3,2.15,10.2,1.64,1.46
D088,R195,19,Z19,Z08,6.5,4.06,11.89,1.3,3.55
D115,R146,1,Z16,Z10,7.3,1.28,6.06,1.0,1.37
D069,R176,15,Z20,Z19,4.0,1.17,3.23,1.0,0.86
D039,R123,15,Z19,Z10,5.2,4.07,9.72,1.0,2.64
D014,R163,0,Z19,Z14,5.4,3.0,9.76,1.36,1.08
D040,R067,23,Z05,Z17,10.5,5.56,15.46,1.36,2.52
D107,R056,11,Z08,Z02,4.1,3.95,9.12,1.0,2.02
D050,R075,20,Z15,Z07,8.9,2.94,8.99,1.33,0.97
D018,R024,2,Z24,Z07,7.9,3.11,6.54,1.0,0.79
D070,R034,19,Z01,Z04,7.0,1.83,6.11,1.0,0.92
D056,R084,13,Z19,Z02,4.0,7.42,15.08,1.0,3.88
D111,R180,9,Z23,Z11,5.5,5.59,13.15,1.0,1.48
D032,R087,17,Z16,Z04,7.4,3.19,7.23,1.0,1.36
D084,R149,19,Z06,Z14,10.8,4.17,14.25,1.42,2.76
D030,R007,12,Z14,Z03,7.9,5.62,15.07,1.0,4.33
D106,R037,18,Z23,Z20,4.3,2.96,7.03,1.0,0.64
D016,R043,17,Z17,ZJFK,4.2,16.96,42.92,1.0,6.33
D096,R102,19,Z12,Z17,7.2,2.42,10.5,1.79,1.58
D088,R111,17,Z06,Z20,10.0,5.49,13.69,1.0,2.37
D017,R073,23,Z15,Z13,6.6,2.32,9.22,1.42,1.4
D057,R068,21,Z09,Z07,9.7,2.23,6.08,1.21,0.22
D086,R128,13,Z21,Z13,5.7,3.75,8.83,1.0,2.39
D117,R061,22,Z16,Z07,9.3,1.64,8.24,1.43,1.35
D012,R001,13,Z05,Z16,9.2,2.17,8.68,1.0,2.14
D087,R056,14,Z08,Z23,4.1,5.65,13.7,1.0,2.77
D111,R219,17,Z05,Z19,9.0,4.95,11.47,1.0,2.56
D020,R133,19,Z11,Z21,6.0,4.28,16.47,1.59,3.66
D077,R035,21,Z02,Z17,6.6,5.98,17.27,1.33,2.21
D062,R032,19,Z14,Z13,8.7,4.17,14.68,1.67,1.78
D019,R045,19,Z05,Z24,11.2,4.15,12.48,1.22,1.98
D100,R212,18,Z19,Z22,4.4,2.36,5.23,1.0,1.4
D019,R061,22,Z18,Z10,6.6,4.96,13.36,1.33,1.59
D096,R246,17,Z18,Z19,5.2,2.28,6.58,1.0,2.4
D104,R121,13,Z21,Z03,4.8,6.45,17.09,1.0,4.05
D085,R107,16,Z12,Z06,3.6,5.07,11.79,1.0,0.6
D071,R050,8,Z18,Z15,4.1,3.05,11.74,1.0,3.5
D014,R004,8,Z18,Z19,4.6,2.28,5.2,1.0,0.47
D029,R223,15,Z08,ZJFK,5.2,13.67,40.33,1.14,10.95
D067,R073,2,Z13,Z10,5.0,3.69,19.51,2.14,2.06
D009,R111,19,Z06,Z03,12.6,4.07,13.13,1.1,1.45
D043,R039,21,Z24,Z14,6.8,1.39,5.21,1.21,0.84
D057,R081,14,Z07,Z13,8.9,4.47,10.95,1.0,2.43
D099,R241,20,Z10,Z13,7.5,3.69,16.86,2.13,3.08
D074,R134,18,Z04,Z04,7.5,0.4,3.01,1.0,1.71
D007,R165,11,Z18,Z18,3.3,0.4,3.14,1.0,0.67
D009,R022,18,Z04,Z20,6.9,4.93,11.03,1.0,2.38
D040,R032,12,Z02,Z24,3.3,8.1,18.09,1.0,2.91
D051,R174,0,Z18,Z13,7.2,2.26,6.66,1.21,1.62
D029,R214,14,Z22,Z17,5.4,5.07,11.59,1.0,1.88
D052,R097,9,Z12,Z15,4.7,1.27,5.25,1.0,0.61
D028,R239,17,Z13,Z15,3.1,2.32,5.39,1.0,0.44
D090,R160,2,Z10,Z07,8.1,1.25,7.35,1.54,0.9
D048,R111,10,Z06,Z05,11.9,1.74,8.16,1.0,1.28
D101,R002,16,Z20,ZJFK,2.5,15.3,41.21,1.0,7.72
D116,R156,22,Z22,Z10,6.5,4.16,13.23,1.18,4.07
D024,R087,1,Z02,Z14,5.3,7.11,17.13,1.27,1.98
D111,R037,14,Z06,Z02,11.4,5.23,10.92,1.0,2.18
D017,R236,16,Z01,ZJFK,3.9,12.27,38.1,1.15,9.67
D105,R015,0,Z06,Z07,11.8,2.29,11.29,1.48,2.77
D076,R232,16,Z01,Z11,5.1,3.96,11.27,1.0,2.9
D055,R017,11,Z04,Z14,8.8,4.4,10.65,1.0,1.8
D064,R173,9,Z11,Z16,3.8,3.24,9.11,1.0,2.12
D090,R196,13,Z04,Z09,8.8,2.18,8.24,1.0,1.33
D007,R167,19,Z08,Z04,7.1,2.31,7.93,1.52,1.5
D056,R030,9,Z23,Z18,5.8,4.24,9.66,1.0,1.7
D077,R136,1,Z21,Z10,6.1,3.97,13.29,1.41,2.77
D112,R032,14,Z14,Z09,8.1,3.04,7.32,1.0,1.59
D063,R077,17,Z17,ZJFK,3.3,16.96,43.45,1.06,7.01
D043,R176,0,Z13,Z07,6.5,4.47,19.19,1.96,3.07
D085,R195,18,Z21,Z12,5.9,2.8,9.27,1.0,2.84
D076,R009,19,Z02,Z14,4.6,7.11,14.52,1.1,1.99
D018,R198,1,Z24,Z14,7.3,1.39,5.79,1.24,1.94
D056,R118,0,Z24,Z17,7.9,5.66,15.23,1.06,4.1
D074,R007,19,Z07,Z10,11.0,1.25,6.0,1.92,0.68
D119,R020,13,Z10,Z20,6.8,3.35,8.94,1.0,1.72
D098,R218,13,Z07,Z13,8.1,4.47,10.64,1.0,1.59
D043,R104,17,Z02,Z18,5.3,6.88,15.49,1.0,3.62
D080,R055,14,Z05,Z09,8.5,1.79,6.64,1.0,0.0
D105,R139,15,Z01,Z24,3.7,6.7,11.37,1.0,1.78
D090,R137,11,Z11,Z16,2.3,3.24,10.01,1.0,2.97
D040,R070,20,Z06,Z10,11.8,2.55,8.0,1.0,2.04
D031,R079,18,Z07,Z13,8.3,4.47,10.07,1.0,0.81
D055,R191,13,Z20,Z09,3.8,3.15,7.93,1.0,1.6
D041,R175,23,Z21,Z14,7.3,2.43,9.07,1.48,2.38
D075,R036,14,Z12,Z11,4.9,1.88,5.17,1.0,1.6
D041,R217,11,Z23,Z01,4.4,8.12,17.57,1.0,1.42
D079,R142,0,Z07,Z17,9.6,5.66,19.71,1.76,2.91
D113,R084,19,Z16,Z14,8.9,1.69,5.94,1.0,1.32
D107,R065,8,Z22,Z24,7.3,1.71,6.51,1.0,1.69
D091,R223,21,Z05,Z13,11.2,4.28,14.81,1.41,2.97
D040,R144,2,Z19,Z14,7.4,3.0,8.62,1.28,1.28
D013,R018,14,Z19,Z04,4.7,5.69,12.26,1.0,2.62
D055,R228,22,Z22,Z13,10.4,4.66,11.95,1.1,1.7
D018,R053,19,Z01,Z14,6.0,5.73,18.44,1.42,3.74
D089,R016,10,Z23,Z18,5.3,4.24,13.15,1.0,3.84
D011,R034,10,Z01,Z20,3.6,5.9,15.31,1.0,2.3
D064,R214,2,Z01,Z13,6.1,4.82,11.08,1.03,2.47
D083,R095,13,Z11,Z22,3.1,5.09,12.83,1.0,2.57
D096,R010,20,Z24,Z10,8.7,3.4,11.43,1.62,2.89
D030,R177,14,Z03,Z01,2.9,1.56,7.17,1.0,0.88
D012,R183,8,Z20,Z20,4.6,0.4,3.02,1.0,0.79
D023,R017,9,Z23,Z01,3.9,8.12,16.66,1.0,3.15
D057,R117,14,Z02,Z08,4.7,3.95,10.34,1.0,3.5
D111,R030,10,Z10,Z16,4.9,1.28,5.18,1.0,0.0
D015,R075,17,Z09,Z20,6.9,3.15,7.34,1.0,0.82
D047,R248,9,Z16,Z06,5.7,3.36,9.48,1.0,3.24
D040,R243,15,Z04,Z12,7.9,4.16,10.8,1.0,0.65
D004,R036,22,Z19,Z14,6.3,3.0,8.7,1.33,1.56
D067,R209,12,Z10,Z04,6.0,2.36,6.51,1.0,0.5
D117,R158,17,Z18,Z02,6.1,6.88,16.18,1.0,3.23
D015,R146,9,Z17,Z21,3.0,4.06,12.18,1.0,2.45
D031,R185,8,Z04,Z23,8.0,6.92,16.72,1.0,3.22
D020,R112,14,Z10,Z09,4.7,1.38,5.4,1.0,1.45
D063,R152,8,Z22,Z21,7.7,1.42,6.44,1.0,1.85
D036,R131,12,Z20,Z16,4.6,2.57,6.98,1.0,1.21
D111,R066,14,Z08,Z16,4.3,2.39,6.4,1.0,1.41
D052,R059,17,Z04,Z07,8.5,2.8,7.77,1.0,1.6
D041,R093,21,Z04,Z17,9.9,5.65,12.94,1.1,1.02
D032,R216,19,Z20,Z21,7.5,1.65,9.47,1.46,0.15
D025,R216,11,Z20,Z15,4.4,1.41,7.1,1.0,1.76
D109,R039,18,Z14,Z18,8.9,4.59,11.99,1.0,2.31
D014,R172,10,Z03,Z24,3.3,6.6,15.07,1.0,4.15
D104,R082,17,Z08,ZJFK,2.8,13.67,43.56,1.19,7.56
D053,R030,5,Z16,ZJFK,8.4,13.16,37.91,1.07,7.44
D008,R095,7,Z03,Z08,2.8,2.48,7.76,1.0,1.84
D058,R218,18,Z20,Z24,3.1,3.07,7.64,1.0,0.89
D057,R071,12,Z23,Z24,6.1,2.58,7.71,1.0,1.68
D069,R199,8,Z02,Z22,6.2,8.5,19.74,1.0,3.97
D007,R199,9,Z24,Z15,6.2,3.05,6.53,1.0,0.68
D029,R196,16,Z16,ZJFK,7.6,13.16,44.23,1.3,6.84
D010,R074,17,Z04,Z17,9.2,5.65,12.85,1.0,1.69
D116,R083,19,Z15,Z07,7.8,2.94,10.45,1.67,1.7
D035,R012,18,Z23,Z07,6.2,5.01,11.85,1.0,2.38
D062,R236,6,Z05,ZJFK,7.8,11.8,36.1,1.14,8.74
D075,R036,2,Z04,Z10,7.5,2.36,8.77,1.23,1.27
D094,R124,22,Z07,Z07,12.1,0.4,6.35,2.27,0.0
D067,R084,19,Z23,Z10,7.1,5.02,12.64,1.11,3.39
D040,R191,16,Z14,Z02,5.3,7.11,16.9,1.0,3.95
D030,R232,11,Z01,Z15,4.1,4.95,10.3,1.0,2.27
D029,R135,16,Z09,ZJFK,5.7,13.19,40.51,1.18,8.31
D013,R043,16,Z14,ZJFK,8.4,13.39,46.18,1.37,6.59
D105,R055,19,Z03,Z07,8.1,4.44,12.04,1.12,1.08
D056,R005,15,Z19,ZJFK,6.2,15.9,43.92,1.06,8.49
D077,R129,8,Z08,Z10,4.3,2.11,5.23,1.0,0.0
D080,R160,0,Z13,Z07,4.0,4.47,10.95,1.25,2.31
D082,R187,17,Z03,ZJFK,3.4,13.41,42.61,1.21,8.72
D119,R106,19,Z07,Z09,10.6,2.23,11.62,1.48,1.65
D021,R136,17,Z17,Z11,4.4,2.46,8.79,1.0,1.59
D020,R139,21,Z22,Z13,7.5,4.66,15.23,1.34,2.98
D038,R217,12,Z23,Z07,6.1,5.01,13.66,1.0,2.43
D109,R027,21,Z10,Z10,7.4,0.4,4.37,1.98,0.32
D037,R238,17,Z18,Z14,2.8,4.59,10.87,1.0,2.5
D062,R041,17,Z16,Z07,8.3,1.64,7.54,1.0,1.35
D082,R176,18,Z20,Z15,4.1,1.41,3.45,1.0,0.8
D082,R066,7,Z19,ZJFK,4.3,15.9,40.69,1.02,7.97
D056,R152,7,Z22,Z06,5.1,6.0,15.25,1.0,4.53
D062,R078,17,Z09,Z17,7.1,4.17,10.28,1.0,3.0
D004,R219,18,Z07,Z01,9.0,4.22,9.99,1.0,2.71
D111,R212,7,Z05,Z02,8.8,4.81,10.02,1.0,3.04
D061,R011,8,Z18,Z09,4.4,4.4,9.24,1.0,0.59
D047,R012,8,Z18,Z10,5.6,4.96,11.74,1.0,4.01
D088,R191,10,Z20,Z15,4.8,1.41,4.58,1.0,1.39
D104,R091,20,Z07,Z13,11.6,4.47,17.48,1.69,2.17
D046,R047,23,Z04,Z14,9.7,4.4,11.06,1.28,2.44
D034,R207,8,Z09,Z13,6.1,2.89,7.65,1.0,0.95
D058,R023,12,Z04,Z08,6.9,2.31,6.9,1.0,2.33
D069,R142,8,Z24,Z22,6.7,1.71,5.61,1.0,1.82
D047,R230,22,Z07,Z10,10.7,1.25,8.06,2.63,0.0
D012,R019,7,Z17,Z23,3.0,5.21,11.15,1.0,3.27
D105,R235,9,Z10,Z01,3.4,3.7,8.74,1.0,2.52
D054,R138,13,Z08,Z11,6.3,1.78,5.58,1.0,0.96
D072,R108,16,Z14,Z05,8.6,3.24,9.25,1.0,2.53
D059,R213,18,Z03,Z12,5.1,4.26,10.71,1.0,2.72
D007,R082,7,Z13,Z05,4.6,4.28,8.94,1.0,1.58
D116,R221,17,Z23,Z05,6.5,5.88,14.5,1.0,3.75
D091,R226,21,Z06,Z14,11.3,4.17,14.08,1.31,1.87
D059,R094,12,Z12,Z19,3.6,2.22,5.87,1.0,0.53
D052,R175,21,Z08,Z07,5.5,2.96,8.84,1.18,2.82
D016,R197,10,Z24,Z04,7.7,5.35,11.32,1.0,2.36
D078,R202,17,Z04,ZJFK,7.3,11.9,34.95,1.0,6.7
D094,R056,10,Z08,Z15,2.4,2.39,8.98,1.0,1.26
D005,R114,10,Z24,Z06,8.9,4.94,13.58,1.0,1.87
D072,R231,12,Z24,Z08,5.1,4.62,11.7,1.0,1.76
D032,R197,11,Z13,Z12,3.0,1.47,5.26,1.0,0.84
D088,R206,13,Z22,Z18,6.1,4.24,10.37,1.0,2.35
D095,R061,15,Z06,Z15,12.1,4.53,10.11,1.0,1.82
D098,R077,19,Z13,Z21,7.7,3.75,15.7,2.02,0.77
D058,R037,1,Z02,Z14,5.9,7.11,19.12,1.14,2.68
D047,R238,8,Z18,Z22,5.4,4.24,10.47,1.0,2.77
D091,R039,13,Z09,Z24,6.9,4.02,8.54,1.0,1.25
D012,R015,12,Z17,Z19,3.4,3.15,10.65,1.0,1.96
D083,R099,8,Z10,Z07,4.9,1.25,6.56,1.0,1.88
D078,R085,5,Z02,ZJFK,4.1,13.8,37.39,1.0,5.96
D062,R048,19,Z09,Z19,9.5,3.92,14.49,1.55,3.35
D062,R133,16,Z10,Z07,5.1,1.25,7.21,1.0,2.53
D014,R056,9,Z08,Z11,3.6,1.78,8.16,1.0,1.87
D017,R101,13,Z04,Z22,7.0,6.09,12.97,1.0,2.24
D041,R071,14,Z09,Z02,7.3,4.48,11.76,1.0,2.8
D057,R226,15,Z05,Z18,6.9,5.72,13.18,1.0,2.41
D005,R087,0,Z13,Z17,5.6,1.69,8.88,1.68,0.59
D054,R199,12,Z14,Z07,6.3,2.28,7.19,1.0,1.75
D018,R150,19,Z18,Z24,7.4,5.03,10.87,1.0,2.32
D094,R125,17,Z06,Z14,9.9,4.17,12.85,1.0,1.82
D055,R243,17,Z06,Z18,7.9,7.06,14.08,1.0,2.35
D019,R021,23,Z04,Z17,10.1,5.65,13.16,1.14,2.87
D063,R086,17,Z18,Z07,3.0,5.58,13.66,1.0,4.17
D088,R048,12,Z24,Z21,6.7,2.4,8.1,1.0,2.15
D078,R035,17,Z24,ZJFK,6.3,13.64,39.32,1.09,9.48
D118,R074,16,Z08,Z21,4.9,4.38,12.41,1.0,2.83
D092,R004,19,Z03,Z15,5.9,4.46,10.6,1.47,2.3
D025,R004,23,Z10,Z10,6.2,0.4,5.72,2.15,0.0
D060,R092,7,Z16,ZJFK,8.5,13.16,45.32,1.35,7.07
D054,R170,7,Z19,Z15,6.6,2.17,6.74,1.0,2.08
D053,R200,16,Z23,ZJFK,4.6,15.8,44.47,1.06,9.58
D029,R182,17,Z02,Z24,3.6,8.1,18.2,1.0,4.91
D049,R212,9,Z03,Z24,4.3,6.6,16.01,1.0,4.56
D022,R250,9,Z06,Z16,9.9,3.36,9.28,1.0,1.95
D051,R090,21,Z03,Z14,4.1,5.62,15.04,1.18,2.11
D091,R221,14,Z14,Z03,7.5,5.62,12.71,1.0,2.79
D097,R165,19,Z18,Z06,7.0,7.06,24.26,1.62,4.77
D074,R106,10,Z11,Z03,2.9,3.05,10.16,1.0,2.35
D089,R047,11,Z14,Z10,5.7,2.44,6.63,1.0,2.16
D075,R159,19,Z11,Z14,5.7,4.26,9.24,1.0,1.78
D052,R104,19,Z02,Z11,6.2,4.24,11.45,1.05,2.5
D107,R107,11,Z12,Z09,5.7,2.44,9.78,1.0,1.67
D112,R024,8,Z07,Z19,8.1,4.45,11.91,1.0,1.92
D025,R087,20,Z11,Z17,5.8,2.46,8.5,1.42,1.04
D077,R242,18,Z16,Z22,8.2,3.3,7.9,1.0,2.75
D074,R054,9,Z13,Z05,3.4,4.28,8.72,1.0,1.64
D006,R203,19,Z06,Z11,11.5,5.0,11.1,1.11,1.96
D108,R165,14,Z18,Z17,3.6,1.52,3.02,1.0,1.01
D032,R174,0,Z04,Z13,9.4,4.36,15.47,1.35,3.96
D028,R032,15,Z14,Z20,6.6,2.59,7.41,1.0,1.9
D096,R175,14,Z10,Z24,7.0,3.4,9.27,1.0,2.06
D114,R215,10,Z17,Z10,2.2,4.92,9.17,1.0,1.43
D087,R120,11,Z03,Z23,4.5,7.73,16.91,1.0,2.53
D109,R173,16,Z11,Z19,5.4,3.65,6.78,1.0,1.16
D074,R093,20,Z20,Z07,7.5,3.79,8.95,1.0,0.54
D065,R001,8,Z18,Z11,2.6,3.12,10.08,1.0,2.36
D044,R143,21,Z22,Z13,9.3,4.66,13.71,1.37,2.45
D025,R012,15,Z23,Z19,6.0,2.48,5.61,1.0,1.8
D017,R231,19,Z01,Z13,6.9,4.82,13.29,1.12,1.68
D103,R101,9,Z17,Z17,3.9,0.4,3.36,1.0,0.0
D011,R102,17,Z05,Z05,6.6,0.4,3.15,1.0,0.89
D006,R218,10,Z07,Z05,5.3,1.53,4.41,1.0,0.0
D093,R228,15,Z21,Z17,6.3,4.06,10.15,1.0,2.0
D119,R085,15,Z23,Z17,6.5,5.21,11.84,1.0,2.63
D070,R139,10,Z01,Z08,4.9,3.01,7.39,1.0,1.57
D019,R049,15,Z07,Z06,7.5,2.29,7.16,1.0,2.07
D119,R233,14,Z11,Z22,3.2,5.09,11.74,1.0,2.85
D120,R064,7,Z24,Z04,6.8,5.35,12.98,1.0,3.73
D060,R139,6,Z20,ZJFK,2.8,15.3,41.85,1.04,8.85
D085,R106,10,Z07,Z16,7.2,1.64,6.26,1.0,0.39
D033,R233,8,Z06,Z04,8.4,2.15,7.62,1.0,0.47
D078,R046,11,Z10,Z06,6.2,2.55,8.61,1.0,1.55
D054,R215,22,Z19,Z14,7.2,3.0,7.56,1.09,1.71
D053,R165,19,Z18,Z17,6.0,1.52,5.78,1.21,1.67
D063,R246,23,Z22,Z14,9.9,2.23,8.47,1.0,1.72
D032,R050,9,Z23,Z20,7.2,2.96,7.08,1.0,1.42
D035,R133,2,Z16,Z14,8.7,1.69,5.69,1.47,0.36
D104,R138,23,Z10,Z07,4.6,1.25,9.11,1.33,1.5
D057,R131,15,Z04,Z18,9.1,6.07,14.61,1.0,3.34
D114,R172,0,Z20,Z13,5.1,2.51,8.14,1.21,2.12
D018,R185,9,Z11,Z18,3.1,3.12,7.74,1.0,0.63
D100,R090,8,Z22,Z17,4.3,5.07,9.86,1.0,0.99
D099,R110,11,Z03,Z07,3.3,4.44,9.32,1.0,1.7
D114,R063,13,Z07,Z16,7.0,1.64,8.86,1.0,1.19
D056,R207,21,Z10,Z13,7.8,3.69,16.96,2.23,0.42
D069,R246,17,Z04,Z08,8.0,2.31,6.79,1.0,2.13
D092,R234,19,Z21,Z13,7.7,3.75,14.55,1.47,3.69
D111,R076,9,Z05,Z06,9.4,1.74,6.69,1.0,1.22
D074,R116,9,Z19,Z15,3.6,2.17,7.99,1.0,2.32
D038,R007,14,Z11,Z21,3.2,4.28,11.07,1.0,2.54
D041,R230,16,Z22,Z01,6.0,7.34,14.86,1.0,2.21
D108,R220,0,Z15,Z10,7.7,2.39,6.72,1.69,2.25
D089,R134,1,Z23,Z07,7.9,5.01,10.31,1.1,2.53
D103,R194,13,Z09,Z04,6.1,2.18,5.2,1.0,1.66
D106,R194,19,Z15,Z11,7.3,2.51,9.27,1.06,2.32
D107,R224,19,Z02,Z07,6.4,5.88,17.33,1.35,2.19
D094,R092,1,Z06,Z17,11.0,6.88,21.01,1.34,3.86
D095,R020,10,Z10,Z01,5.6,3.7,9.67,1.0,2.01
D098,R208,16,Z17,Z14,2.7,5.05,12.3,1.0,2.45
D017,R009,16,Z22,Z02,5.9,8.5,19.64,1.0,4.19
D021,R195,8,Z21,Z12,3.4,2.8,9.39,1.0,2.74
D073,R206,0,Z05,Z07,11.0,1.53,7.08,1.53,0.76
D105,R087,15,Z05,Z01,8.0,3.1,6.69,1.0,1.15
D006,R029,17,Z10,Z23,3.9,5.02,11.93,1.0,2.3
D046,R061,8,Z12,Z03,4.5,4.26,10.89,1.0,2.47
D004,R111,18,Z06,Z11,11.3,5.0,11.13,1.0,1.33
D078,R149,7,Z11,ZJFK,3.4,15.05,47.72,1.23,10.54
D072,R154,1,Z11,Z07,6.9,4.14,14.1,1.57,0.95
D030,R153,17,Z18,Z15,4.6,3.05,6.27,1.0,1.04
D085,R043,20,Z08,Z13,6.2,2.46,6.97,1.16,0.67
D070,R032,19,Z10,Z21,5.7,3.97,13.66,1.53,2.83
D092,R047,11,Z15,Z03,4.6,4.46,12.24,1.0,2.84
D068,R102,18,Z17,Z12,5.9,2.42,8.54,1.0,1.82
D025,R115,18,Z16,Z10,6.3,1.28,5.64,1.0,1.06
D107,R016,8,Z16,Z06,8.0,3.36,9.06,1.0,1.99
D078,R094,2,Z01,Z13,6.6,4.82,16.59,1.27,2.29
D019,R150,1,Z01,Z10,5.1,3.7,7.98,1.1,0.99
D049,R063,8,Z07,Z01,9.4,4.22,12.08,1.0,2.17
D100,R118,0,Z05,Z07,11.4,1.53,6.44,1.61,0.9
D068,R216,7,Z20,Z02,5.2,6.72,15.47,1.0,1.96
D059,R064,12,Z08,Z20,6.2,3.31,9.72,1.0,2.6
D088,R140,19,Z23,Z17,8.0,5.21,11.19,1.0,1.78
D106,R169,20,Z07,Z13,10.8,4.47,17.35,1.64,2.84
D090,R014,9,Z10,Z24,4.0,3.4,9.62,1.0,2.24
D068,R205,16,Z08,Z03,4.1,2.48,6.44,1.0,1.5
D087,R114,18,Z18,Z20,6.4,2.41,4.77,1.0,0.0
D022,R207,13,Z01,Z04,5.0,1.83,6.34,1.0,0.43
D013,R232,18,Z01,Z08,4.7,3.01,6.7,1.0,2.47
D078,R218,2,Z05,Z14,11.3,3.24,11.61,1.4,0.95
D037,R108,18,Z14,Z24,7.2,1.39,2.61,1.0,1.39
D098,R217,18,Z07,Z17,8.6,5.66,10.98,1.0,1.95
D022,R081,16,Z17,Z15,2.7,3.27,10.47,1.0,2.68
D047,R185,15,Z21,ZJFK,4.4,15.41,41.42,1.0,8.85
D041,R019,16,Z12,Z14,4.5,3.12,9.77,1.0,3.39
D089,R053,18,Z21,Z02,4.7,7.88,18.71,1.0,3.96
D118,R218,23,Z08,Z14,7.3,3.65,11.75,1.36,1.35
D055,R211,19,Z22,Z20,8.3,2.56,7.52,1.18,1.83
D067,R021,8,Z14,Z17,8.0,5.05,12.2,1.0,3.08
D015,R137,17,Z08,Z10,4.7,2.11,8.18,1.0,2.07
D069,R046,23,Z16,Z10,10.9,1.28,8.72,1.73,0.78
D090,R010,13,Z14,Z06,6.4,4.17,10.81,1.0,2.11
D110,R242,9,Z06,Z20,10.2,5.49,12.01,1.0,1.65
D082,R248,17,Z18,ZJFK,5.5,17.07,48.9,1.17,12.67
D023,R105,16,Z12,Z21,3.8,2.8,8.9,1.0,1.11
D028,R174,14,Z02,Z15,2.6,5.9,13.04,1.0,4.05
D023,R142,12,Z07,Z06,7.6,2.29,6.03,1.0,0.82
D019,R027,19,Z15,Z07,8.7,2.94,10.86,1.57,1.46
D015,R209,17,Z05,Z04,8.5,1.67,2.86,1.0,0.64
D057,R119,0,Z05,Z07,11.6,1.53,6.1,1.41,1.02
D114,R028,18,Z16,Z21,7.7,3.09,7.55,1.0,0.67
D073,R068,19,Z17,Z19,6.7,3.15,15.92,2.4,0.0
D035,R175,19,Z06,Z14,11.4,4.17,10.68,1.13,2.65
D060,R082,8,Z09,Z11,5.6,2.37,8.9,1.0,2.7
D038,R148,13,Z10,Z21,4.9,3.97,9.98,1.0,0.64
D054,R207,12,Z07,Z15,8.2,2.94,8.03,1.0,1.28
