from_id,to_id,package_id,service_level,weight_kg,distance_km,transit_hours,promised_hours,on_time,damaged
C027,C047,PKG000389,overnight,0.62,792.6,16.32,30.0,1,0
C098,C076,PKG000390,ground,1.7,2490.8,78.61,69.3,0,0
C022,C038,PKG000391,ground,1.37,1426.4,56.31,49.9,0,0
C031,C010,PKG000392,two_day,1.96,953.6,24.97,48.0,1,0
C099,C097,PKG000393,ground,8.12,64.2,36.5,25.2,0,0
C054,C021,PKG000394,two_day,0.89,696.8,30.81,48.0,1,0
C078,C066,PKG000395,ground,3.31,602.1,23.19,34.9,1,0
C060,C049,PKG000396,two_day,1.93,551.6,26.91,48.0,1,0
C067,C044,PKG000397,ground,1.45,1002.4,39.18,42.2,1,0
C028,C080,PKG000398,ground,0.85,2434.3,59.02,68.3,1,0
C023,C027,PKG000399,two_day,1.45,312.0,20.23,48.0,1,0
C030,C005,PKG000400,ground,1.49,616.0,44.18,35.2,0,0
C015,C028,PKG000401,ground,1.15,620.8,27.39,35.3,1,0
C094,C101,PKG000402,two_day,1.35,739.6,18.07,48.0,1,0
C027,C023,PKG000403,ground,3.28,312.0,23.75,29.7,1,0
C058,C039,PKG000404,overnight,1.68,1324.6,17.14,30.0,1,0
C084,C092,PKG000405,two_day,1.4,748.8,32.23,48.0,1,0
C083,C079,PKG000406,two_day,1.91,598.0,22.46,48.0,1,0
C044,C103,PKG000407,ground,2.08,2261.4,47.84,65.1,1,0
C048,C029,PKG000408,ground,11.58,715.6,43.72,37.0,0,0
C108,C044,PKG000409,overnight,1.24,2793.7,24.11,30.0,1,0
C069,C002,PKG000410,ground,8.13,2841.6,55.18,75.7,1,0
C087,C105,PKG000411,ground,0.55,555.4,47.73,34.1,0,0
C098,C034,PKG000412,ground,1.02,3139.9,71.05,81.1,1,0
C084,C108,PKG000413,ground,0.88,846.8,37.53,39.4,1,0
C018,C012,PKG000414,ground,0.43,492.1,27.66,32.9,1,0
C058,C034,PKG000415,two_day,1.12,303.9,35.73,48.0,1,1
C010,C051,PKG000416,two_day,1.01,509.7,25.85,48.0,1,0
C066,C065,PKG000417,two_day,10.36,57.4,14.86,48.0,1,0
C103,C098,PKG000418,ground,9.11,1392.2,44.32,49.3,1,0
C052,C018,PKG000419,ground,1.83,795.1,42.1,38.5,0,0
C044,C075,PKG000420,ground,1.36,588.6,43.04,34.7,0,0
C004,C017,PKG000421,two_day,1.18,341.3,24.89,48.0,1,0
C103,C014,PKG000422,ground,2.39,3689.1,73.78,91.1,1,0
C010,C056,PKG000423,ground,5.32,1214.4,46.86,46.1,0,0
C004,C003,PKG000424,ground,5.26,418.1,22.24,31.6,1,0
C023,C075,PKG000425,two_day,1.15,1534.2,36.29,48.0,1,0
C006,C064,PKG000426,two_day,1.17,2249.3,35.33,48.0,1,0
C046,C012,PKG000427,two_day,2.27,771.1,32.37,48.0,1,0
C052,C074,PKG000428,ground,0.41,1568.6,49.71,52.5,1,0
C030,C001,PKG000429,overnight,1.19,828.7,18.62,30.0,1,0
C005,C008,PKG000430,ground,2.1,247.3,17.74,28.5,1,0
C011,C020,PKG000431,ground,3.36,438.8,37.48,32.0,0,0
C038,C073,PKG000432,ground,2.73,893.7,41.87,40.2,0,0
C006,C013,PKG000433,ground,1.75,219.5,12.53,28.0,1,0
C072,C042,PKG000434,ground,8.92,1812.2,53.56,56.9,1,0
C020,C006,PKG000435,ground,1.83,266.1,26.59,28.8,1,0
C029,C067,PKG000436,ground,0.92,2168.5,52.72,63.4,1,0
C039,C012,PKG000437,two_day,0.83,1633.6,32.71,48.0,1,0
C042,C033,PKG000438,two_day,5.66,1056.0,34.02,48.0,1,0
C001,C049,PKG000439,two_day,1.82,1164.9,30.95,48.0,1,0
C011,C019,PKG000440,ground,1.57,480.2,46.82,32.7,0,0
C093,C088,PKG000441,ground,2.03,1031.9,47.39,42.8,0,0
C001,C025,PKG000442,two_day,1.5,629.2,33.55,48.0,1,0
C051,C043,PKG000443,ground,4.64,789.7,45.84,38.4,0,0
C049,C032,PKG000444,ground,4.25,514.9,34.8,33.4,0,0
C032,C010,PKG000445,ground,2.99,868.7,29.12,39.8,1,0
C044,C105,PKG000446,two_day,1.6,2300.6,45.0,48.0,1,0
C083,C102,PKG000447,ground,1.47,946.6,36.78,41.2,1,0
C090,C086,PKG000448,two_day,2.37,469.4,28.59,48.0,1,0
C025,C060,PKG000449,ground,0.99,1165.4,28.76,45.2,1,0
C030,C027,PKG000450,ground,1.62,223.7,21.04,28.1,1,0
C023,C018,PKG000451,ground,0.53,531.8,25.72,33.7,1,0
C049,C079,PKG000452,ground,2.54,1744.3,59.52,55.7,0,0
C070,C002,PKG000453,ground,0.29,2703.5,64.58,73.2,1,0
C021,C079,PKG000454,two_day,0.77,2453.9,47.44,48.0,1,0
C032,C017,PKG000455,ground,1.57,858.7,36.19,39.6,1,0
C101,C099,PKG000456,ground,1.24,319.9,32.6,29.8,0,0
C005,C028,PKG000457,two_day,3.0,572.9,34.86,48.0,1,0
C047,C048,PKG000458,ground,3.43,115.6,19.56,26.1,1,0
C074,C038,PKG000459,ground,4.11,972.8,46.29,41.7,0,0
C014,C001,PKG000460,ground,2.32,204.0,26.89,27.7,1,0
C005,C060,PKG000461,ground,1.88,1258.9,35.36,46.9,1,0
C013,C019,PKG000462,ground,0.99,303.0,32.44,29.5,0,0
C100,C039,PKG000463,two_day,1.31,4060.1,33.56,48.0,1,0
C001,C049,PKG000464,ground,2.27,1164.9,41.17,45.2,1,0
C018,C035,PKG000465,two_day,7.68,1291.6,39.04,48.0,1,0
C004,C018,PKG000466,ground,6.01,313.4,24.41,29.7,1,0
C011,C018,PKG000467,two_day,0.76,491.8,25.25,48.0,1,0
C063,C005,PKG000468,two_day,1.53,1547.8,31.45,48.0,1,0
C023,C012,PKG000469,ground,0.96,339.6,38.68,30.2,0,0
C058,C026,PKG000470,ground,1.25,1103.3,47.22,44.1,0,0
C060,C047,PKG000471,ground,0.79,410.5,33.63,31.5,0,0
C092,C039,PKG000472,overnight,1.47,3414.3,17.05,30.0,1,0
C001,C018,PKG000473,overnight,0.49,290.7,11.89,30.0,1,0
C092,C093,PKG000474,ground,9.13,152.9,26.71,26.8,1,0
C063,C067,PKG000475,two_day,1.26,1218.4,27.99,48.0,1,0
C016,C010,PKG000476,ground,1.53,527.9,39.06,33.6,0,0
C082,C081,PKG000477,ground,0.43,592.2,37.33,34.8,0,0
C092,C108,PKG000478,two_day,0.53,588.3,27.23,48.0,1,0
C024,C054,PKG000479,ground,0.92,290.1,28.64,29.3,1,0
C100,C101,PKG000480,ground,3.46,54.5,15.46,25.0,1,0
C046,C082,PKG000481,two_day,1.8,2126.7,39.66,48.0,1,0
C061,C046,PKG000482,ground,1.35,684.4,28.06,36.4,1,0
C107,C101,PKG000483,two_day,0.66,765.3,25.59,48.0,1,0
C036,C049,PKG000484,ground,1.45,457.5,25.12,32.3,1,0
C087,C044,PKG000485,ground,7.22,2019.2,52.46,60.7,1,0
C030,C025,PKG000486,ground,3.09,207.1,16.94,27.8,1,0
C085,C107,PKG000487,overnight,1.04,1027.7,14.76,30.0,1,0
C061,C080,PKG000488,ground,1.48,903.1,43.1,40.4,0,0
C020,C047,PKG000489,ground,0.99,895.8,39.58,40.3,1,0
C042,C037,PKG000490,two_day,1.42,311.0,26.71,48.0,1,0
C030,C031,PKG000491,overnight,5.27,422.9,18.18,30.0,1,0
C008,C012,PKG000492,overnight,3.75,451.1,16.57,30.0,1,0
C004,C022,PKG000493,ground,1.05,435.3,37.52,31.9,0,0
C034,C049,PKG000494,ground,0.53,440.5,34.18,32.0,0,0
C002,C005,PKG000495,ground,4.95,424.6,13.0,31.7,1,0
C016,C045,PKG000496,two_day,1.27,1564.8,39.04,48.0,1,0
C075,C068,PKG000497,two_day,1.31,697.1,26.1,48.0,1,0
C072,C103,PKG000498,two_day,3.31,1772.2,28.63,48.0,1,0
C077,C045,PKG000499,ground,0.66,708.6,33.53,36.9,1,0
C030,C082,PKG000500,ground,2.83,2911.1,55.36,76.9,1,0
C096,C101,PKG000501,ground,1.38,844.5,18.75,39.4,1,0
C061,C063,PKG000502,ground,4.55,61.5,13.79,25.1,1,0
C012,C058,PKG000503,ground,3.77,1073.9,39.54,43.5,1,0
C014,C049,PKG000504,ground,3.32,961.3,48.59,41.5,0,0
C071,C045,PKG000505,two_day,1.18,882.2,31.12,48.0,1,0
C016,C045,PKG000506,two_day,2.29,1564.8,30.51,48.0,1,0
C051,C010,PKG000507,two_day,1.48,509.7,26.45,48.0,1,0
C108,C095,PKG000508,two_day,4.28,75.2,20.03,48.0,1,0
C001,C008,PKG000509,two_day,2.6,245.0,17.5,48.0,1,0
C002,C013,PKG000510,two_day,2.45,174.7,15.83,48.0,1,0
C108,C104,PKG000511,ground,1.81,702.1,35.17,36.8,1,1
C060,C059,PKG000512,two_day,0.38,56.9,24.57,48.0,1,0
C012,C004,PKG000513,ground,9.82,234.5,18.58,28.3,1,0
C098,C092,PKG000514,ground,1.52,1502.4,40.95,51.3,1,0
C095,C102,PKG000515,ground,0.71,819.0,23.5,38.9,1,0
C055,C014,PKG000516,two_day,1.69,1651.5,37.39,48.0,1,0
C063,C073,PKG000517,two_day,4.17,1103.4,40.53,48.0,1,0
C026,C014,PKG000518,overnight,0.78,454.4,19.71,30.0,1,0
C005,C021,PKG000519,overnight,0.35,386.9,16.41,30.0,1,0
C061,C048,PKG000520,overnight,1.53,859.6,10.19,30.0,1,0
C028,C033,PKG000521,ground,4.75,398.5,41.88,31.2,0,0
C067,C069,PKG000522,two_day,0.73,40.9,17.0,48.0,1,0
C090,C019,PKG000523,two_day,0.69,2883.3,41.42,48.0,1,0
C002,C008,PKG000524,two_day,2.09,182.2,19.23,48.0,1,0
C061,C001,PKG000525,ground,5.52,2062.7,50.19,61.5,1,0
C021,C008,PKG000526,ground,4.89,362.4,25.01,30.6,1,0
C094,C039,PKG000527,overnight,2.13,3961.4,18.94,30.0,1,0
C024,C074,PKG000528,ground,1.13,1522.6,47.82,51.7,1,0
C062,C063,PKG000529,ground,1.36,151.0,19.04,26.7,1,0
C057,C010,PKG000530,ground,2.21,1096.1,32.99,43.9,1,0
C039,C049,PKG000531,ground,1.53,1231.6,44.79,46.4,1,0
C069,C075,PKG000532,ground,3.52,779.1,33.14,38.2,1,0
C075,C089,PKG000533,overnight,1.69,1645.2,21.48,30.0,1,0
C058,C049,PKG000534,two_day,1.82,527.0,30.37,48.0,1,0
C080,C079,PKG000535,overnight,5.41,85.5,13.93,30.0,1,0
C107,C081,PKG000536,ground,0.31,1427.7,62.35,50.0,0,0
C042,C038,PKG000537,ground,2.26,226.9,21.86,28.1,1,0
C052,C046,PKG000538,ground,2.54,474.3,29.53,32.6,1,0
C002,C072,PKG000539,ground,2.15,2713.9,60.78,73.3,1,0
C085,C080,PKG000540,ground,4.59,932.9,23.71,41.0,1,0
C053,C099,PKG000541,two_day,2.89,3069.2,41.24,48.0,1,0
C040,C025,PKG000542,overnight,2.2,1429.4,17.53,30.0,1,0
C009,C027,PKG000543,ground,0.57,475.0,33.43,32.6,0,0
C096,C095,PKG000544,ground,0.92,61.9,27.01,25.1,0,0
C039,C043,PKG000545,ground,1.56,1176.1,35.36,45.4,1,0
C070,C100,PKG000546,ground,3.88,2670.4,66.83,72.6,1,0
C014,C078,PKG000547,ground,1.78,2261.0,64.63,65.1,1,0
C104,C106,PKG000548,ground,1.35,696.8,38.31,36.7,0,0
C017,C015,PKG000549,ground,2.15,200.5,31.23,27.6,0,0
C019,C020,PKG000550,ground,0.68,61.3,15.88,25.1,1,0
C092,C082,PKG000551,two_day,1.89,748.4,21.73,48.0,1,0
C099,C098,PKG000552,ground,3.61,45.8,16.99,24.8,1,0
C020,C054,PKG000553,ground,6.55,682.7,36.43,36.4,0,0
C048,C015,PKG000554,ground,1.21,1078.7,46.3,43.6,0,0
C077,C060,PKG000555,ground,4.06,767.7,31.54,38.0,1,0
C094,C098,PKG000556,ground,4.11,1019.5,30.87,42.5,1,0
C038,C037,PKG000557,two_day,2.29,89.2,31.63,48.0,1,0
C052,C011,PKG000558,overnight,1.5,345.3,23.11,30.0,1,0
C078,C061,PKG000559,two_day,1.29,517.3,23.19,48.0,1,0
C077,C070,PKG000560,ground,2.15,444.0,33.81,32.1,0,0
C083,C081,PKG000561,ground,2.32,563.5,37.4,34.2,0,0
C058,C040,PKG000562,ground,1.21,1584.0,47.82,52.8,1,0
C010,C004,PKG000563,ground,2.41,234.6,14.06,28.3,1,0
C099,C082,PKG000564,two_day,0.75,1198.1,24.73,48.0,1,0
C094,C099,PKG000565,ground,1.14,1059.5,30.99,43.3,1,0
C085,C092,PKG000566,ground,1.88,498.0,36.01,33.1,0,0
C010,C020,PKG000567,ground,2.59,418.7,30.88,31.6,1,0
C020,C026,PKG000568,ground,3.97,211.0,23.16,27.8,1,0
C078,C048,PKG000569,overnight,6.38,1273.2,16.17,30.0,1,0
C002,C009,PKG000570,ground,0.76,239.4,23.94,28.4,1,0
C107,C108,PKG000571,ground,4.78,34.1,24.02,24.6,1,0
C037,C066,PKG000572,ground,3.6,1321.4,42.27,48.0,1,0
C075,C025,PKG000573,two_day,1.01,1644.5,29.78,48.0,1,0
C096,C108,PKG000574,ground,3.1,134.5,18.28,26.4,1,0
C039,C065,PKG000575,two_day,2.11,1381.9,29.37,48.0,1,0
C030,C016,PKG000576,ground,4.44,508.0,28.88,33.2,1,0
C062,C038,PKG000577,ground,1.19,1743.9,60.54,55.7,0,0
C060,C108,PKG000578,two_day,1.61,2716.2,40.78,48.0,1,0
C041,C036,PKG000579,ground,4.12,1384.2,31.05,49.2,1,0
C061,C052,PKG000580,ground,0.79,1062.8,37.4,43.3,1,0
C101,C013,PKG000581,ground,10.04,3913.8,85.01,95.2,1,0
C047,C069,PKG000582,ground,4.76,1661.1,57.24,54.2,0,0
C019,C018,PKG000583,ground,2.22,194.1,20.39,27.5,1,0
C037,C026,PKG000584,two_day,2.52,1235.7,26.96,48.0,1,0
C039,C054,PKG000585,ground,0.46,1505.3,49.5,51.4,1,0
C013,C020,PKG000586,ground,0.6,248.2,32.87,28.5,0,0
C016,C013,PKG000587,ground,2.4,192.6,32.04,27.5,0,0
C070,C046,PKG000588,two_day,8.53,1418.4,42.51,48.0,1,0
C033,C059,PKG000589,ground,0.93,873.9,51.03,39.9,0,0
C103,C082,PKG000590,ground,0.8,539.7,29.17,33.8,1,0
C023,C021,PKG000591,ground,0.55,380.8,25.55,30.9,1,0
C010,C036,PKG000592,ground,0.67,1034.3,50.97,42.8,0,0
C079,C065,PKG000593,overnight,2.12,1382.4,17.03,30.0,1,0
C095,C094,PKG000594,ground,0.87,73.3,13.87,25.3,1,0
C026,C018,PKG000595,ground,1.69,359.4,19.88,30.5,1,0
C019,C023,PKG000596,ground,2.81,389.9,29.79,31.1,1,0
C018,C016,PKG000597,two_day,2.97,73.3,20.52,48.0,1,0
C053,C007,PKG000598,ground,3.4,799.5,58.92,38.5,0,0
C047,C058,PKG000599,ground,4.02,394.0,23.68,31.2,1,0
C025,C021,PKG000600,ground,11.76,113.9,17.52,26.1,1,0
C005,C054,PKG000601,two_day,2.23,555.1,28.94,48.0,1,0
C049,C028,PKG000602,two_day,1.0,614.6,34.06,48.0,1,0
C103,C106,PKG000603,ground,2.79,589.6,37.4,34.7,0,0
C066,C065,PKG000604,overnight,15.55,57.4,10.67,30.0,1,0
C050,C019,PKG000605,overnight,2.73,680.7,17.61,30.0,1,0
C011,C028,PKG000606,ground,1.55,628.1,41.03,35.4,0,0
C024,C016,PKG000607,ground,4.45,555.7,24.28,34.1,1,0
C028,C049,PKG000608,ground,0.91,614.6,37.88,35.2,0,0
C081,C080,PKG000609,ground,9.59,39.0,22.04,24.7,1,0
C094,C096,PKG000610,ground,1.72,110.6,22.4,26.0,1,0
C098,C069,PKG000611,ground,9.86,2893.2,56.83,76.6,1,0
C107,C102,PKG000612,overnight,6.23,791.0,6.01,30.0,1,0
C107,C094,PKG000613,ground,3.85,131.5,20.71,26.4,1,0
C103,C084,PKG000614,two_day,0.74,540.5,36.83,48.0,1,0
C007,C045,PKG000615,ground,2.71,1624.0,55.91,53.5,0,0
C013,C060,PKG000616,ground,1.67,1479.6,37.77,50.9,1,0
C029,C014,PKG000617,two_day,2.28,611.6,30.39,48.0,1,0
C056,C036,PKG000618,ground,1.91,1054.0,46.42,43.2,0,0
C010,C016,PKG000619,ground,5.59,527.9,33.39,33.6,1,1
C091,C082,PKG000620,ground,2.42,972.4,45.64,41.7,0,0
C063,C029,PKG000621,two_day,3.01,1485.7,34.44,48.0,1,0
C055,C002,PKG000622,ground,0.94,1756.7,51.61,55.9,1,0
C016,C026,PKG000623,ground,0.63,333.6,20.92,30.1,1,0
C024,C049,PKG000624,ground,5.85,351.4,28.63,30.4,1,0
C015,C001,PKG000625,ground,14.48,133.2,18.3,26.4,1,0
C092,C093,PKG000626,ground,3.46,152.9,20.54,26.8,1,0
C060,C069,PKG000627,ground,5.63,1286.2,45.78,47.4,1,0
C077,C086,PKG000628,ground,0.71,1368.0,55.66,48.9,0,0
C028,C034,PKG000629,ground,6.31,893.8,39.64,40.3,1,0
C037,C040,PKG000630,two_day,2.49,275.2,21.12,48.0,1,0
C040,C034,PKG000631,two_day,1.67,1290.4,21.33,48.0,1,0
C080,C064,PKG000632,ground,2.05,1438.0,49.61,50.1,1,0
C082,C107,PKG000633,ground,3.06,845.6,31.73,39.4,1,0
C020,C012,PKG000634,ground,3.47,435.7,32.23,31.9,0,0
C102,C101,PKG000635,overnight,0.79,69.9,14.16,30.0,1,0
C012,C047,PKG000636,ground,6.57,682.5,42.62,36.4,0,0
C098,C082,PKG000637,ground,5.06,1190.3,40.98,45.6,1,0
C010,C011,PKG000638,ground,0.59,32.2,21.42,24.6,1,0
C025,C004,PKG000639,ground,0.8,476.8,38.04,32.7,0,0
C091,C092,PKG000640,ground,2.67,227.8,18.23,28.1,1,0
C017,C016,PKG000641,ground,1.97,40.6,24.18,24.7,1,0
C042,C001,PKG000642,two_day,1.81,1939.4,35.59,48.0,1,0
C045,C021,PKG000643,ground,3.75,1370.7,39.55,48.9,1,0
C023,C082,PKG000644,two_day,3.54,2694.6,36.81,48.0,1,0
C073,C084,PKG000645,two_day,2.32,2260.4,37.44,48.0,1,0
C092,C056,PKG000646,ground,0.74,2248.9,60.28,64.9,1,0
C094,C096,PKG000647,overnight,2.81,110.6,11.91,30.0,1,0
C033,C044,PKG000648,two_day,1.04,864.9,17.59,48.0,1,0
C054,C049,PKG000649,two_day,1.19,298.0,20.07,48.0,1,0
C023,C013,PKG000650,two_day,2.44,585.3,20.49,48.0,1,0
C023,C016,PKG000651,ground,1.97,538.1,27.53,33.8,1,0
C016,C013,PKG000652,ground,1.89,192.6,27.66,27.5,0,1
C102,C032,PKG000653,ground,2.33,3562.0,65.42,88.8,1,0
C096,C090,PKG000654,ground,1.14,1412.6,53.1,49.7,0,0
C082,C055,PKG000655,ground,0.34,1638.7,38.91,53.8,1,0
C052,C021,PKG000656,ground,2.8,723.6,42.31,37.2,0,0
C049,C012,PKG000657,ground,4.77,590.3,28.77,34.7,1,0
C054,C009,PKG000658,overnight,2.64,743.8,23.19,30.0,1,0
C055,C058,PKG000659,two_day,0.75,793.8,24.13,48.0,1,0
C044,C058,PKG000660,ground,0.45,382.2,22.67,30.9,1,0
C013,C016,PKG000661,ground,2.92,192.6,31.94,27.5,0,0
C012,C039,PKG000662,ground,1.69,1633.6,38.8,53.7,1,0
C103,C008,PKG000663,overnight,1.55,3636.8,15.85,30.0,1,0
C049,C060,PKG000664,two_day,1.21,551.6,21.07,48.0,1,0
C103,C102,PKG000665,ground,2.35,1142.6,30.14,44.8,1,0
C016,C049,PKG000666,ground,1.08,888.8,26.87,40.2,1,0
C057,C081,PKG000667,ground,1.39,1164.7,50.61,45.2,0,0
C020,C060,PKG000668,two_day,0.14,1298.2,35.28,48.0,1,0
C024,C045,PKG000669,overnight,1.67,1091.5,15.72,30.0,1,0
C004,C081,PKG000670,ground,2.3,2426.5,72.61,68.1,0,0
C012,C003,PKG000671,ground,4.88,651.1,38.47,35.8,0,0
C100,C059,PKG000672,ground,2.74,2759.1,73.48,74.2,1,0
C030,C014,PKG000673,ground,2.76,644.2,31.93,35.7,1,0
C062,C087,PKG000674,overnight,6.51,1675.5,17.57,30.0,1,0
C047,C060,PKG000675,two_day,4.98,410.5,22.79,48.0,1,0
C040,C042,PKG000676,ground,1.91,49.7,15.27,24.9,1,0
C054,C019,PKG000677,ground,1.06,695.5,40.44,36.6,0,0
C018,C002,PKG000678,ground,0.62,249.9,24.84,28.5,1,0
C108,C107,PKG000679,ground,2.76,34.1,16.65,24.6,1,0
C087,C044,PKG000680,ground,2.23,2019.2,63.5,60.7,0,0
C078,C040,PKG000681,two_day,0.36,1919.1,37.59,48.0,1,0
C047,C023,PKG000682,two_day,1.37,500.2,27.14,48.0,1,0
C015,C012,PKG000683,ground,0.89,586.9,21.69,34.7,1,0
C100,C107,PKG000684,two_day,6.22,819.8,25.43,48.0,1,0
C034,C054,PKG000685,two_day,0.8,718.4,23.06,48.0,1,0
C005,C054,PKG000686,ground,0.96,555.1,40.03,34.1,0,0
C034,C047,PKG000687,two_day,6.67,399.8,38.34,48.0,1,0
C085,C066,PKG000688,ground,4.37,1615.5,36.71,53.4,1,0
C063,C021,PKG000689,two_day,4.26,1618.3,29.58,48.0,1,0
C079,C038,PKG000690,ground,2.03,2503.5,63.01,69.5,1,0
C084,C014,PKG000691,ground,0.99,3257.5,70.81,83.2,1,0
C020,C025,PKG000692,ground,0.7,198.0,24.21,27.6,1,0
C100,C099,PKG000693,ground,4.79,267.2,16.02,28.9,1,0
C044,C072,PKG000694,ground,1.64,856.9,44.7,39.6,0,0
C065,C067,PKG000695,two_day,0.44,339.1,23.23,48.0,1,0
C001,C014,PKG000696,ground,1.84,204.0,21.03,27.7,1,0
C108,C093,PKG000697,ground,1.51,613.0,33.38,35.1,1,0
C026,C006,PKG000698,overnight,15.65,410.7,19.18,30.0,1,0
C006,C074,PKG000699,ground,3.66,1928.8,61.34,59.1,0,0
C046,C066,PKG000700,ground,1.05,1292.9,51.5,47.5,0,0
C012,C010,PKG000701,ground,1.11,22.4,22.07,24.4,1,0
C015,C004,PKG000702,ground,3.65,368.9,15.57,30.7,1,0
C064,C034,PKG000703,ground,6.2,1062.3,43.71,43.3,0,0
C039,C042,PKG000704,two_day,1.71,295.7,18.59,48.0,1,0
C100,C083,PKG000705,ground,2.51,1021.4,50.17,42.6,0,0
C030,C012,PKG000706,ground,2.65,635.2,25.69,35.5,1,0
C075,C040,PKG000707,ground,1.73,1069.2,48.19,43.4,0,0
C047,C057,PKG000708,two_day,2.64,752.3,27.51,48.0,1,0
C067,C075,PKG000709,ground,0.42,814.7,22.89,38.8,1,0
C061,C036,PKG000710,two_day,0.35,704.2,27.51,48.0,1,0
C048,C038,PKG000711,ground,1.39,1456.6,56.27,50.5,0,0
C102,C092,PKG000712,ground,0.87,1246.7,32.91,46.7,1,0
C034,C036,PKG000713,ground,1.74,32.3,24.31,24.6,1,0
C017,C055,PKG000714,ground,2.67,1615.3,45.77,53.4,1,0
C069,C039,PKG000715,ground,3.55,1682.1,40.98,54.6,1,0
C091,C075,PKG000716,two_day,1.15,2691.6,41.11,48.0,1,0
C004,C047,PKG000717,ground,1.76,896.4,40.27,40.3,1,0
C045,C017,PKG000718,ground,2.3,1545.0,62.36,52.1,0,0
C097,C101,PKG000719,ground,1.75,256.7,23.21,28.7,1,0
C079,C067,PKG000720,ground,0.89,1262.9,52.56,47.0,0,0
C108,C082,PKG000721,ground,0.94,859.0,41.95,39.6,0,1
C054,C039,PKG000722,ground,2.03,1505.3,54.93,51.4,0,1
C067,C023,PKG000723,ground,0.61,2107.0,63.94,62.3,0,0
C029,C004,PKG000724,ground,0.78,653.8,41.82,35.9,0,0
C102,C101,PKG000725,ground,2.85,69.9,15.1,25.3,1,0
C036,C049,PKG000726,ground,3.76,457.5,31.6,32.3,1,0
C077,C047,PKG000727,ground,1.13,1176.1,38.28,45.4,1,0
C040,C044,PKG000728,ground,2.82,1345.5,31.56,48.5,1,0
C058,C029,PKG000729,overnight,2.35,1072.7,23.88,30.0,1,0
C075,C074,PKG000730,ground,0.52,82.7,22.88,25.5,1,0
C051,C032,PKG000731,two_day,0.49,501.2,34.74,48.0,1,0
C099,C038,PKG000732,ground,1.28,4159.4,75.89,99.6,1,0
C042,C079,PKG000733,ground,4.2,2727.7,61.72,73.6,1,0
C066,C061,PKG000734,ground,0.8,1006.2,35.31,42.3,1,0
C034,C013,PKG000735,ground,2.62,1340.7,49.63,48.4,0,0
C040,C038,PKG000736,two_day,11.7,187.9,21.94,48.0,1,0
C044,C045,PKG000737,two_day,8.47,74.1,21.07,48.0,1,0
C012,C054,PKG000738,ground,1.53,365.9,28.63,30.7,1,0
C009,C027,PKG000739,two_day,8.67,475.0,33.06,48.0,1,0
C068,C069,PKG000740,ground,1.92,107.0,17.47,25.9,1,0
C067,C044,PKG000741,ground,1.01,1002.4,35.29,42.2,1,0
C067,C044,PKG000742,two_day,3.01,1002.4,34.42,48.0,1,0
C002,C016,PKG000743,ground,2.55,292.5,35.35,29.3,0,0
C031,C004,PKG000744,ground,1.6,1061.2,38.42,43.3,1,0
C019,C061,PKG000745,overnight,2.45,1661.6,15.47,30.0,1,1
C082,C083,PKG000746,overnight,8.71,192.4,15.23,30.0,1,0
C092,C086,PKG000747,ground,0.97,427.3,42.13,31.8,0,0
C023,C060,PKG000748,ground,3.1,904.1,30.89,40.4,1,0
C068,C067,PKG000749,two_day,4.06,147.7,24.17,48.0,1,0
C013,C076,PKG000750,ground,0.76,2243.1,65.87,64.8,0,0
C026,C047,PKG000751,ground,0.78,745.6,43.85,37.6,0,0
C013,C033,PKG000752,ground,3.23,957.4,49.97,41.4,0,0
C027,C018,PKG000753,overnight,0.51,325.5,17.65,30.0,1,0
C069,C036,PKG000754,overnight,2.88,1307.9,23.67,30.0,1,0
C099,C077,PKG000755,two_day,3.09,2512.7,34.02,48.0,1,0
C019,C023,PKG000756,ground,0.81,389.9,20.25,31.1,1,0
C055,C047,PKG000757,ground,2.22,811.1,26.12,38.7,1,0
C072,C061,PKG000758,ground,1.55,1041.6,40.06,42.9,1,0
C103,C102,PKG000759,overnight,2.61,1142.6,16.14,30.0,1,0
C062,C066,PKG000760,ground,1.9,921.9,44.41,40.8,0,0
C024,C026,PKG000761,ground,0.82,310.5,22.95,29.6,1,1
C063,C080,PKG000762,two_day,2.48,922.6,31.15,48.0,1,0
C030,C007,PKG000763,ground,2.22,663.4,49.73,36.1,0,0
C107,C096,PKG000764,two_day,4.63,129.3,25.25,48.0,1,0
C040,C042,PKG000765,ground,8.21,49.7,21.88,24.9,1,0
C070,C086,PKG000766,two_day,4.2,1370.2,39.41,48.0,1,0
C002,C020,PKG000767,ground,1.5,398.7,37.48,31.2,0,0
C040,C003,PKG000768,ground,2.06,1985.4,59.93,60.1,1,0
C094,C096,PKG000769,ground,5.36,110.6,20.82,26.0,1,0
C062,C059,PKG000770,ground,2.85,447.8,34.29,32.1,0,0
C045,C021,PKG000771,ground,1.49,1370.7,44.18,48.9,1,0
C101,C062,PKG000772,ground,2.46,2371.3,76.18,67.1,0,0
C092,C103,PKG000773,ground,10.52,209.2,24.5,27.8,1,0
C030,C002,PKG000774,two_day,0.77,796.0,37.95,48.0,1,0
C055,C077,PKG000775,ground,0.8,1198.1,47.58,45.8,0,0
C049,C037,PKG000776,two_day,1.21,1226.8,39.53,48.0,1,0
C064,C066,PKG000777,two_day,2.31,61.6,21.41,48.0,1,0
C032,C060,PKG000778,ground,2.4,869.9,29.03,39.8,1,0
