sender_id,receiver_id,period,message_count
E177,E042,during,3
E177,E053,before,1
E177,E053,during,1
E177,E082,after,1
E177,E082,before,1
E177,E082,during,1
E177,E085,after,1
E177,E097,before,1
E177,E097,during,1
E177,E099,before,1
E177,E099,during,1
E177,E103,before,1
E177,E106,after,1
E177,E106,before,1
E177,E122,after,2
E177,E122,before,4
E177,E122,during,4
E177,E126,during,1
E177,E133,after,2
E177,E133,before,1
E177,E145,after,1
E177,E152,after,1
E177,E152,before,1
E177,E155,during,2
E177,E164,before,1
E177,E171,after,1
E177,E171,during,1
E177,E204,before,1
E177,E204,during,1
E177,E205,before,1
E177,E205,during,1
E178,E004,before,1
E178,E068,before,1
E178,E071,during,1
E178,E091,after,1
E178,E111,during,1
E178,E122,during,1
E178,E150,after,1
E178,E173,before,1
E178,E184,after,1
E178,E194,during,1
E178,E196,after,1
E178,E200,during,1
E178,E205,before,3
E178,E213,after,1
E178,E213,during,1
E179,E061,during,1
E179,E064,during,1
E179,E068,before,1
E179,E073,during,1
E179,E091,during,1
E179,E101,before,1
E179,E101,during,1
E179,E147,during,1
E179,E150,during,1
E179,E178,during,1
E179,E187,before,1
E179,E205,during,2
E179,E214,during,1
E179,E225,during,1
E179,E226,during,1
E179,E237,during,1
E180,E004,before,3
E180,E006,after,2
E180,E006,during,1
E180,E017,before,1
E180,E021,during,1
E180,E027,after,1
E180,E027,during,1
E180,E033,during,1
E180,E047,before,1
E180,E052,after,2
E180,E052,before,2
E180,E052,during,1
E180,E062,after,1
E180,E072,after,1
E180,E076,after,1
E180,E081,after,1
E180,E083,before,1
E180,E086,before,1
E180,E087,during,1
E180,E090,after,1
E180,E099,before,1
E180,E099,during,1
E180,E110,before,1
E180,E110,during,2
E180,E118,before,1
E180,E126,after,1
E180,E142,after,1
E180,E146,after,1
E180,E146,before,1
E180,E146,during,1
E180,E148,after,1
E180,E148,during,1
E180,E149,during,1
E180,E163,during,1
E180,E170,after,1
E180,E174,after,1
E180,E195,after,1
E180,E204,after,1
E180,E229,during,2
E180,E232,after,1
E180,E238,during,1
E180,E239,during,2
E180,E240,after,1
E180,E244,before,2
E180,E247,after,3
E180,E250,after,1
E181,E002,before,1
E181,E003,during,1
E181,E004,after,1
E181,E004,before,1
E181,E023,after,1
E181,E023,during,1
E181,E032,during,1
E181,E039,after,1
E181,E044,during,1
E181,E051,during,1
E181,E058,before,1
E181,E063,after,1
E181,E067,before,1
E181,E068,after,1
E181,E068,before,2
E181,E071,after,1
E181,E075,during,1
E181,E101,after,1
E181,E102,after,1
E181,E102,during,1
E181,E104,after,1
E181,E122,before,2
E181,E132,after,1
E181,E132,before,1
E181,E179,during,1
E181,E200,during,1
E181,E204,before,1
E181,E205,before,2
E181,E205,during,3
E181,E211,after,1
E181,E211,before,1
E181,E214,during,1
E181,E218,before,1
E181,E219,after,1
E181,E220,during,1
E181,E222,before,1
E181,E225,after,1
E181,E226,after,1
E181,E226,during,1
E181,E231,after,2
E181,E233,after,1
E181,E233,during,1
E181,E246,after,1
E182,E007,after,1
E182,E007,during,3
E182,E012,after,1
E182,E012,before,1
E182,E012,during,2
E182,E022,during,2
E182,E032,before,6
E182,E032,during,10
E182,E041,before,2
E182,E046,during,2
E182,E056,before,1
E182,E056,during,1
E182,E061,during,1
E182,E092,after,2
E182,E092,before,1
E182,E092,during,3
E182,E099,during,2
E182,E105,before,2
E182,E117,before,3
E182,E122,during,2
E182,E126,before,1
E182,E134,after,6
E182,E134,before,1
E182,E134,during,1
E182,E138,before,2
E182,E138,during,2
E182,E172,after,1
E182,E172,before,1
E182,E172,during,2
E182,E205,during,1
E182,E206,after,2
E182,E206,during,4
E182,E224,after,3
E182,E224,before,1
E182,E224,during,2
E182,E228,during,2
E182,E239,during,1
E182,E241,before,1
E182,E241,during,1
E183,E013,after,1
E183,E013,during,2
E183,E028,after,1
E183,E060,during,1
E183,E074,after,1
E183,E079,after,2
E183,E121,after,1
E183,E121,during,1
E183,E128,after,1
E183,E128,during,1
E183,E189,before,1
E183,E197,during,1
E183,E204,after,2
E183,E204,during,2
E183,E212,after,1
E183,E212,during,1
E183,E230,after,1
E183,E230,during,1
E183,E239,during,1
E184,E004,before,1
E184,E032,before,1
E184,E063,before,1
E184,E064,during,1
E184,E071,after,1
E184,E071,before,1
E184,E091,after,1
E184,E095,before,1
E184,E115,before,1
E184,E124,after,1
E184,E179,before,1
E184,E200,after,1
E184,E205,after,1
E184,E205,during,1
E184,E214,after,1
E184,E218,after,1
E184,E219,before,1
E184,E220,after,1
E184,E231,before,1
E184,E234,after,1
E184,E243,during,1
E185,E042,before,1
E185,E042,during,1
E185,E053,before,2
E185,E053,during,1
E185,E061,before,1
E185,E061,during,1
E185,E068,before,1
E185,E099,before,1
E185,E103,before,1
E185,E106,during,2
E185,E120,before,2
E185,E122,before,1
E185,E122,during,3
E185,E145,before,1
E185,E161,before,1
E185,E161,during,1
E185,E164,before,1
E185,E223,during,1
E186,E009,after,1
E186,E009,during,1
E186,E019,before,1
E186,E025,during,1
E186,E037,before,1
E186,E065,after,1
E186,E065,during,1
E186,E068,during,1
E186,E099,before,1
E186,E099,during,1
E186,E116,during,1
E186,E119,before,1
E186,E119,during,1
E186,E126,after,1
E186,E126,before,1
E186,E126,during,1
E186,E127,before,1
E186,E136,after,1
E186,E137,before,1
E186,E137,during,2
E186,E160,during,1
E186,E166,after,1
E186,E175,before,1
E186,E175,during,1
E186,E191,before,1
E186,E201,after,2
E186,E201,during,2
E186,E204,before,1
E186,E210,after,1
E186,E210,during,1
E186,E217,before,1
E186,E248,during,1
E187,E003,after,1
E187,E004,before,1
E187,E004,during,3
E187,E008,during,1
E187,E044,after,1
E187,E068,before,1
E187,E071,during,1
E187,E073,after,1
E187,E073,before,1
E187,E093,during,1
E187,E095,before,1
E187,E101,during,1
E187,E115,before,1
E187,E147,after,1
E187,E150,before,1
E187,E157,before,1
E187,E179,during,1
E187,E184,during,1
E187,E194,after,1
E187,E196,before,2
E187,E200,before,1
E187,E205,before,2
E187,E205,during,2
E187,E226,after,1
E187,E226,during,1
E187,E233,during,1
E187,E237,during,1
E188,E011,during,1
E188,E015,during,1
E188,E042,during,1
E188,E053,after,1
E188,E053,before,1
E188,E068,during,1
E188,E085,after,1
E188,E097,after,2
E188,E097,during,1
E188,E099,before,1
E188,E103,after,1
E188,E106,before,1
E188,E120,before,2
E188,E120,during,2
E188,E122,after,1
E188,E122,before,1
E188,E122,during,1
E188,E126,after,1
E188,E133,after,2
E188,E140,before,2
E188,E140,during,3
E188,E145,before,2
E188,E152,before,1
E188,E152,during,1
E188,E155,after,2
E188,E155,during,1
E188,E161,during,1
E188,E164,during,1
E188,E177,after,1
E188,E185,during,2
E188,E199,during,1
E188,E205,before,1
E188,E205,during,1
E188,E207,after,1
E188,E223,after,2
E188,E223,before,1
E189,E013,during,1
E189,E028,before,1
E189,E061,before,1
E189,E066,during,1
E189,E079,during,1
E189,E128,during,1
E189,E143,during,1
E189,E204,during,3
E189,E212,during,1
E189,E216,before,1
E189,E216,during,1
E190,E004,before,2
E190,E004,during,1
E190,E006,during,1
E190,E017,before,1
E190,E030,before,1
E190,E061,during,1
E190,E062,before,1
E190,E062,during,2
E190,E090,during,1
E190,E099,during,3
E190,E146,before,1
E190,E154,during,1
E190,E204,before,1
E190,E232,during,1
E190,E240,during,1
E190,E247,during,1
E191,E009,after,1
E191,E009,before,1
E191,E025,before,1
E191,E032,before,1
E191,E037,during,2
E191,E116,during,1
E191,E119,after,1
E191,E126,after,1
E191,E137,before,1
E191,E166,during,1
E191,E193,before,2
E191,E201,during,1
E191,E204,before,1
E191,E210,after,1
E191,E210,during,1
E191,E239,before,1
E191,E248,after,1
E192,E004,after,1
E192,E004,during,2
E192,E014,after,1
E192,E017,during,1
E192,E031,after,1
E192,E061,before,1
E192,E062,after,1
E192,E076,after,1
E192,E076,during,1
E192,E081,after,1
E192,E087,before,2
E192,E089,before,1
E192,E089,during,2
E192,E090,after,1
E192,E099,before,1
E192,E100,during,1
E192,E110,before,1
E192,E142,before,1
E192,E144,before,1
E192,E148,before,1
E192,E159,during,1
E192,E163,after,1
E192,E170,during,1
E192,E174,during,1
E192,E190,during,1
E192,E208,during,1
E192,E229,after,1
E192,E229,before,1
E193,E019,before,1
E193,E037,after,1
E193,E037,before,1
E193,E037,during,1
E193,E061,during,1
E193,E116,after,1
E193,E126,before,1
E193,E126,during,1
E193,E127,after,1
E193,E136,after,1
E193,E136,during,3
E193,E160,during,1
E193,E165,before,2
E193,E166,during,1
E193,E175,during,1
E193,E201,before,1
E193,E201,during,1
E193,E204,after,1
E193,E205,during,1
E193,E221,after,1
E193,E245,after,1
E194,E002,before,2
E194,E003,during,1
E194,E004,after,2
E194,E004,before,1
E194,E004,during,1
E194,E008,during,1
E194,E051,during,1
E194,E063,after,1
E194,E067,during,2
E194,E068,during,1
E194,E075,after,1
E194,E077,during,1
E194,E080,before,1
E194,E102,after,1
E194,E107,before,1
E194,E122,during,2
E194,E126,during,1
E194,E132,during,1
E194,E184,before,1
E194,E196,during,1
E194,E200,after,1
E194,E205,before,1
E194,E205,during,1
E194,E211,after,1
E194,E213,after,1
E194,E218,after,1
E194,E220,during,1
E194,E225,after,1
E194,E226,during,1
E194,E231,during,1
E194,E233,during,2
E194,E243,during,1
E195,E001,after,1
E195,E004,after,1
E195,E004,before,2
E195,E004,during,2
E195,E006,before,1
E195,E014,during,1
E195,E024,before,2
E195,E027,during,1
E195,E030,before,1
E195,E030,during,2
E195,E032,during,1
E195,E033,during,1
E195,E052,after,1
E195,E055,after,1
E195,E055,during,1
E195,E061,during,2
E195,E089,during,1
E195,E090,before,1
E195,E098,during,1
E195,E099,before,1
E195,E099,during,1
E195,E110,before,1
E195,E122,after,1
E195,E144,after,1
E195,E144,before,1
E195,E144,during,1
E195,E154,before,1
E195,E159,during,1
E195,E168,after,1
E195,E204,before,1
E195,E240,after,1
E195,E247,during,1
E195,E250,before,1
E196,E002,during,1
E196,E004,before,2
E196,E039,during,1
E196,E058,during,1
E196,E061,during,2
E196,E064,before,1
E196,E064,during,1
E196,E068,before,2
E196,E068,during,1
E196,E073,during,2
E196,E075,during,1
E196,E077,after,1
E196,E096,before,1
E196,E101,after,1
E196,E111,after,1
E196,E178,during,1
E196,E179,before,1
E196,E202,after,1
E196,E211,during,1
E196,E219,after,1
E196,E222,during,1
E196,E243,during,1
E197,E016,during,1
E197,E020,after,1
E197,E028,during,1
E197,E057,after,1
E197,E061,before,1
E197,E066,after,1
E197,E074,after,1
E197,E074,before,1
E197,E121,after,1
E197,E126,before,1
E197,E128,during,2
E197,E131,during,1
E197,E141,after,1
E197,E204,after,2
E197,E204,during,4
E197,E216,after,1
E197,E216,before,1
E198,E040,during,1
E198,E049,after,2
E198,E049,before,1
E198,E050,before,2
E198,E050,during,3
E198,E054,after,1
E198,E054,before,1
E198,E054,during,1
E198,E061,before,1
E198,E061,during,5
E198,E068,before,1
E198,E070,during,2
E198,E078,after,1
E198,E088,after,1
E198,E088,before,1
E198,E088,during,2
E198,E099,before,2
E198,E113,after,1
E198,E113,during,2
E198,E114,during,1
E198,E123,after,2
E198,E123,during,1
E198,E125,after,1
E198,E135,before,1
E198,E139,before,1
E198,E139,during,3
E198,E158,during,2
E198,E167,before,1
E198,E167,during,1
E198,E176,before,2
E198,E203,after,1
E198,E203,before,1
E198,E204,during,1
E198,E205,during,1
E198,E235,after,2
E198,E235,during,2
E199,E015,during,1
E199,E042,after,1
E199,E042,before,1
E199,E043,during,1
E199,E053,before,1
E199,E082,after,1
E199,E085,after,2
E199,E097,after,1
E199,E097,before,1
E199,E099,during,1
E199,E106,after,1
E199,E106,during,1
E199,E122,after,2
E199,E122,before,2
E199,E122,during,2
E199,E126,during,1
E199,E133,during,1
E199,E152,before,2
E199,E152,during,1
E199,E155,after,1
E199,E188,before,1
E199,E204,before,1
E199,E205,before,1
E199,E207,during,2
E199,E223,during,1
E200,E004,before,1
E200,E004,during,4
E200,E023,after,1
E200,E032,during,1
E200,E061,during,1
E200,E064,after,1
E200,E064,during,1
E200,E067,during,1
E200,E068,after,1
E200,E068,during,1
E200,E071,during,1
E200,E080,after,1
E200,E095,during,1
E200,E111,during,1
E200,E124,during,1
E200,E147,before,1
E200,E187,after,1
E200,E187,during,1
E200,E196,after,1
E200,E202,after,2
E200,E233,during,1
E200,E246,during,1
E201,E037,during,1
E201,E065,after,1
E201,E099,during,1
E201,E116,before,1
E201,E119,before,1
E201,E126,after,1
E201,E126,before,2
E201,E137,before,1
E201,E160,after,1
E201,E160,during,1
E201,E175,during,1
E201,E186,during,1
E201,E191,before,1
E201,E193,after,1
E201,E193,during,1
E201,E210,before,1
E201,E210,during,1
E201,E245,during,1
E202,E004,before,1
E202,E004,during,1
E202,E061,before,1
E202,E068,after,1
E202,E068,before,1
E202,E075,during,1
E202,E091,after,1
E202,E173,after,1
E202,E173,before,1
E202,E178,before,1
E202,E194,during,1
E202,E204,before,1
E202,E205,during,1
E202,E218,after,1
E203,E040,after,1
E203,E040,during,1
E203,E049,during,1
E203,E050,during,1
E203,E061,before,1
E203,E068,during,1
E203,E069,before,1
E203,E069,during,1
E203,E070,during,1
E203,E088,after,2
E203,E113,after,1
E203,E113,before,1
E203,E125,during,2
E203,E126,during,1
E203,E139,before,1
E203,E167,after,1
E203,E176,during,1
E203,E205,during,1
E203,E235,after,2
E203,E235,during,1
E204,E001,after,1
E204,E003,during,1
E204,E008,during,1
E204,E009,during,1
E204,E010,before,1
E204,E010,during,2
E204,E012,after,3
E204,E013,after,2
E204,E013,before,1
E204,E013,during,3
E204,E014,after,1
E204,E014,during,1
E204,E016,after,3
E204,E016,before,2
E204,E016,during,1
E204,E017,before,1
E204,E020,after,4
E204,E020,before,3
E204,E020,during,2
E204,E021,before,1
E204,E023,after,1
E204,E024,during,1
E204,E028,before,2
E204,E028,during,6
E204,E029,before,1
E204,E030,before,1
E204,E032,before,1
E204,E035,before,3
E204,E035,during,2
E204,E039,before,1
E204,E042,during,1
E204,E046,before,1
E204,E049,before,1
E204,E051,after,1
E204,E057,after,1
E204,E057,before,4
E204,E057,during,1
E204,E060,after,2
E204,E060,before,1
E204,E060,during,2
E204,E061,before,1
E204,E062,during,1
E204,E063,before,1
E204,E066,after,3
E204,E070,after,1
E204,E070,before,1
E204,E074,after,1
E204,E074,before,1
E204,E074,during,2
E204,E077,before,1
E204,E078,after,1
E204,E079,after,1
E204,E079,before,3
E204,E079,during,3
E204,E085,before,1
E204,E085,during,1
E204,E087,before,1
E204,E088,during,1
E204,E090,during,1
E204,E094,before,1
E204,E098,during,1
E204,E100,before,1
E204,E100,during,1
E204,E102,during,1
E204,E107,before,1
E204,E108,during,1
E204,E109,during,1
E204,E110,before,1
E204,E117,before,1
E204,E118,before,3
E204,E121,after,2
E204,E121,before,1
E204,E121,during,2
E204,E123,after,2
E204,E126,during,1
E204,E128,before,1
E204,E128,during,3
E204,E131,after,1
E204,E131,before,5
E204,E131,during,1
E204,E134,after,1
E204,E135,before,1
E204,E139,after,1
E204,E139,before,1
E204,E141,after,3
E204,E141,before,5
E204,E142,during,1
E204,E143,before,6
E204,E143,during,3
E204,E144,after,1
E204,E146,during,1
E204,E147,before,2
E204,E147,during,1
E204,E148,before,1
E204,E149,after,1
E204,E155,before,1
E204,E156,after,1
E204,E158,during,1
E204,E159,before,2
E204,E160,before,1
E204,E162,after,1
E204,E162,before,4
E204,E167,during,1
E204,E168,before,1
E204,E169,after,3
E204,E169,before,1
E204,E171,after,1
E204,E171,before,1
E204,E172,before,1
E204,E173,during,1
E204,E174,after,1
E204,E175,before,2
E204,E177,before,1
E204,E178,before,1
E204,E183,after,2
E204,E183,before,1
E204,E183,during,1
E204,E185,during,1
E204,E189,before,3
E204,E189,during,2
E204,E190,before,1
E204,E191,before,1
E204,E193,before,1
E204,E195,during,1
E204,E197,after,2
E204,E197,before,3
E204,E197,during,1
E204,E198,during,1
E204,E199,during,1
E204,E200,during,1
E204,E202,during,1
E204,E203,before,1
E204,E205,after,2
E204,E206,after,1
E204,E210,after,1
E204,E211,during,1
E204,E212,before,1
E204,E212,during,3
E204,E215,before,1
E204,E215,during,1
E204,E216,after,2
E204,E216,before,2
E204,E219,after,1
E204,E221,before,1
E204,E224,after,1
E204,E224,during,1
E204,E227,during,1
E204,E229,after,1
E204,E230,after,1
E204,E230,before,3
E204,E230,during,1
E204,E235,during,2
E204,E236,during,1
E204,E238,after,1
E204,E241,before,1
E204,E244,during,1
E204,E246,after,1
E204,E248,before,1
E204,E250,after,1
E205,E002,before,1
E205,E002,during,1
E205,E003,after,1
E205,E003,before,2
E205,E003,during,2
E205,E004,after,1
E205,E004,during,4
E205,E007,before,1
E205,E008,before,1
E205,E008,during,4
E205,E010,before,1
E205,E011,before,1
E205,E012,during,1
E205,E013,during,1
E205,E018,before,1
E205,E018,during,2
E205,E020,before,2
E205,E020,during,1
E205,E022,after,1
E205,E023,before,2
E205,E023,during,1
E205,E025,during,2
E205,E032,before,1
E205,E032,during,1
E205,E035,during,1
E205,E036,during,1
E205,E037,during,1
E205,E038,during,1
E205,E039,before,2
E205,E040,after,1
E205,E040,before,1
E205,E044,before,1
E205,E044,during,1
E205,E045,during,1
E205,E046,during,1
E205,E049,after,2
E205,E049,during,1
E205,E051,after,1
E205,E054,before,1
E205,E059,before,1
E205,E063,before,1
E205,E063,during,1
E205,E064,after,2
E205,E064,before,1
E205,E064,during,2
E205,E066,during,1
E205,E067,before,1
E205,E067,during,1
E205,E068,after,2
E205,E068,before,2
E205,E068,during,1
E205,E073,after,2
E205,E073,before,2
E205,E073,during,1
E205,E075,after,3
E205,E075,during,1
E205,E077,during,1
E205,E078,before,1
E205,E080,during,2
E205,E082,before,1
E205,E091,during,2
E205,E092,after,1
E205,E092,before,1
E205,E093,after,1
E205,E093,before,2
E205,E093,during,1
E205,E094,during,1
E205,E095,during,1
E205,E096,before,1
E205,E097,during,1
E205,E101,after,3
E205,E102,before,1
E205,E103,after,1
E205,E104,after,1
E205,E104,before,2
E205,E105,before,1
E205,E106,during,1
E205,E107,after,2
E205,E107,before,1
E205,E107,during,2
E205,E109,during,1
E205,E111,after,2
E205,E111,during,1
E205,E112,during,1
E205,E113,during,1
E205,E115,after,1
E205,E115,during,1
E205,E117,after,1
E205,E117,before,1
E205,E119,before,1
E205,E121,after,1
E205,E121,before,1
E205,E123,after,1
E205,E124,after,1
E205,E124,before,1
E205,E124,during,1
E205,E125,before,1
E205,E126,before,1
E205,E126,during,1
E205,E128,after,1
E205,E128,before,1
E205,E129,after,1
E205,E129,before,1
E205,E132,before,2
E205,E133,before,2
E205,E134,after,1
E205,E136,after,1
E205,E136,before,1
E205,E139,after,1
E205,E139,before,1
E205,E139,during,1
E205,E140,before,1
E205,E140,during,1
E205,E141,before,1
E205,E141,during,1
E205,E145,before,1
E205,E147,during,2
E205,E150,before,1
E205,E150,during,1
E205,E152,during,1
E205,E153,after,1
E205,E153,before,1
E205,E153,during,1
E205,E155,during,2
E205,E157,after,1
E205,E157,before,1
E205,E160,during,1
E205,E166,before,3
E205,E166,during,1
E205,E176,before,1
E205,E178,during,1
E205,E179,during,1
E205,E181,during,3
E205,E182,before,1
E205,E182,during,1
E205,E184,after,2
E205,E184,before,1
E205,E185,before,2
E205,E187,after,1
E205,E187,before,1
E205,E194,after,1
E205,E194,before,1
E205,E194,during,1
E205,E196,before,1
E205,E196,during,1
E205,E200,after,1
E205,E200,before,1
E205,E201,during,2
E205,E202,during,2
E205,E204,before,2
E205,E204,during,1
E205,E206,during,1
E205,E207,during,1
E205,E210,before,1
E205,E211,after,1
E205,E213,after,1
E205,E213,before,1
E205,E213,during,2
E205,E216,before,1
E205,E217,during,1
E205,E218,during,3
E205,E219,after,2
E205,E220,before,3
E205,E222,during,4
E205,E226,after,1
E205,E226,before,2
E205,E226,during,2
E205,E228,after,1
E205,E231,during,1
E205,E233,after,1
E205,E233,before,2
E205,E233,during,1
E205,E234,after,1
E205,E234,before,1
E205,E234,during,1
E205,E235,during,1
E205,E236,during,1
E205,E237,before,1
E205,E237,during,1
E205,E239,during,2
E205,E242,during,1
E205,E243,after,1
E205,E245,during,1
E205,E246,after,1
E205,E246,before,1
E205,E246,during,4
E205,E248,during,1
E205,E249,during,1
E206,E007,after,1
E206,E007,during,1
E206,E012,after,1
E206,E012,before,1
E206,E022,after,1
E206,E022,during,1
E206,E032,before,1
E206,E032,during,2
E206,E041,during,2
E206,E056,before,2
E206,E056,during,2
E206,E068,during,2
E206,E092,after,2
E206,E092,before,2
E206,E105,before,1
E206,E105,during,1
E206,E117,before,1
E206,E117,during,1
E206,E122,after,1
E206,E134,after,4
E206,E138,before,2
E206,E172,during,1
E206,E182,before,2
E206,E182,during,2
E206,E204,after,1
E206,E204,during,1
E206,E205,after,1
E206,E205,during,1
E206,E224,before,1
E206,E224,during,1
E206,E228,after,1
E207,E015,after,2
E207,E042,after,2
E207,E043,during,2
E207,E053,after,1
E207,E053,before,1
E207,E053,during,2
E207,E061,before,1
E207,E061,during,2
E207,E068,during,2
E207,E082,after,1
E207,E082,before,1
E207,E082,during,2
E207,E085,after,1
E207,E085,before,1
E207,E097,during,1
E207,E099,before,2
E207,E099,during,2
E207,E103,before,1
E207,E106,after,1
E207,E109,after,2
E207,E109,during,1
E207,E120,during,1
E207,E122,after,3
E207,E122,before,2
E207,E122,during,4
E207,E133,after,1
E207,E133,during,1
E207,E140,after,1
E207,E140,during,2
E207,E145,after,1
E207,E145,during,2
E207,E152,after,2
E207,E152,before,3
E207,E152,during,1
E207,E155,during,1
E207,E161,before,1
E207,E161,during,1
E207,E164,before,1
E207,E164,during,1
E207,E171,before,1
E207,E177,after,1
E207,E177,during,2
E207,E185,during,2
E207,E188,after,2
E207,E188,before,1
E207,E188,during,1
E207,E199,during,1
E207,E204,before,1
E207,E204,during,1
E207,E205,after,1
E207,E205,during,2
E207,E223,during,1
E207,E239,after,1
E207,E239,during,1
E208,E001,after,1
E208,E004,before,1
E208,E004,during,2
E208,E021,after,1
E208,E031,after,1
E208,E052,after,2
E208,E089,after,1
E208,E089,during,1
E208,E090,during,1
E208,E099,before,1
E208,E099,during,1
E208,E149,during,1
E208,E154,before,1
E208,E168,during,2
E208,E174,during,1
E208,E232,before,1
E209,E004,before,1
E209,E004,during,2
E209,E017,before,1
E209,E032,during,1
E209,E047,during,1
E209,E052,during,1
E209,E061,before,1
E209,E062,during,1
E209,E099,before,5
E209,E099,during,1
E209,E118,during,1
E209,E122,during,1
E209,E204,before,1
E209,E229,before,1
E209,E250,during,1
E210,E009,during,1
E210,E019,before,1
E210,E025,before,1
E210,E037,after,1
E210,E068,before,1
E210,E099,during,1
E210,E116,after,1
E210,E116,before,1
E210,E116,during,1
E210,E119,after,2
E210,E122,before,1
E210,E126,before,1
E210,E126,during,1
E210,E127,after,1
E210,E127,before,2
E210,E136,after,1
E210,E136,before,1
E210,E136,during,1
E210,E137,before,1
E210,E160,after,1
E210,E165,before,1
E210,E165,during,1
E210,E166,after,1
E210,E166,during,1
E210,E175,during,1
E210,E186,before,1
E210,E186,during,2
E210,E191,after,2
E210,E191,during,2
E210,E193,after,2
E210,E201,after,1
E210,E201,during,2
E210,E205,before,1
E210,E205,during,1
E210,E217,after,1
E210,E217,before,2
E210,E217,during,1
E210,E221,after,1
E210,E221,before,1
E210,E221,during,1
E210,E239,before,1
E210,E245,after,3
E210,E245,before,2
E210,E245,during,1
E210,E248,after,1
E210,E249,during,1
E211,E002,before,1
E211,E004,before,1
E211,E044,after,1
E211,E044,before,1
E211,E044,during,1
E211,E051,after,1
E211,E061,during,1
E211,E063,after,1
E211,E064,during,2
E211,E068,after,1
E211,E068,during,2
E211,E071,before,2
E211,E075,during,1
E211,E080,during,1
E211,E091,after,1
E211,E091,before,1
E211,E091,during,1
E211,E093,during,1
E211,E095,during,1
E211,E096,during,1
E211,E102,after,1
E211,E111,after,2
E211,E115,during,2
E211,E124,during,1
E211,E126,after,1
E211,E126,during,1
E211,E129,after,1
E211,E181,after,1
E211,E187,after,1
E211,E204,before,1
E211,E205,after,1
E211,E205,before,3
E211,E205,during,2
E211,E213,after,1
E211,E213,before,1
E211,E219,after,1
E211,E219,during,1
E211,E220,during,2
E211,E231,after,1
E211,E234,after,1
E211,E234,during,1
E211,E237,during,2
E211,E239,during,1
E211,E246,after,1
E211,E246,before,1
E211,E246,during,1
E212,E010,before,2
E212,E010,during,1
E212,E013,after,3
E212,E013,before,1
E212,E013,during,2
E212,E016,before,1
E212,E016,during,2
E212,E020,after,1
E212,E020,during,1
E212,E028,after,1
E212,E028,during,2
E212,E032,before,1
E212,E057,during,4
E212,E060,after,1
E212,E060,during,1
E212,E066,during,4
E212,E068,before,1
E212,E074,after,2
E212,E074,during,2
E212,E079,after,4
E212,E079,before,1
E212,E099,before,3
E212,E099,during,2
E212,E121,during,1
E212,E122,during,1
E212,E128,after,2
E212,E128,before,1
E212,E131,after,3
E212,E131,before,2
E212,E131,during,1
E212,E141,after,2
E212,E141,before,1
E212,E143,during,1
E212,E156,after,2
E212,E156,before,1
E212,E156,during,3
E212,E162,after,1
E212,E162,before,2
E212,E162,during,2
E212,E169,before,1
E212,E169,during,1
E212,E183,after,2
E212,E183,before,3
E212,E183,during,1
E212,E189,before,1
E212,E189,during,1
E212,E197,during,1
E212,E204,after,3
E212,E204,before,11
E212,E204,during,3
E212,E205,after,1
E212,E205,before,2
E212,E215,before,1
E212,E215,during,1
E212,E216,after,1
E212,E216,during,4
E212,E230,after,1
E212,E230,before,1
E212,E230,during,1
E213,E004,before,2
E213,E096,during,1
E213,E122,before,1
E213,E196,after,1
E213,E202,after,1
E213,E204,before,1
E213,E205,during,1
E213,E219,after,2
E214,E004,before,1
E214,E023,after,1
E214,E068,before,1
E214,E068,during,2
E214,E071,after,1
E214,E073,during,1
E214,E075,during,1
E214,E093,before,1
E214,E095,before,1
E214,E129,after,1
E214,E157,before,1
E214,E187,after,1
E214,E200,during,1
E214,E205,during,1
E214,E213,during,1
E214,E219,during,1
E214,E222,before,1
E214,E225,during,1
E214,E239,during,1
E215,E010,before,1
E215,E013,before,1
E215,E035,before,1
E215,E121,during,1
E215,E169,during,1
E215,E197,before,1
E215,E212,during,1
E215,E216,during,2
E216,E013,during,1
E216,E028,after,1
E216,E057,during,1
E216,E060,after,1
E216,E068,during,1
E216,E074,during,1
E216,E079,before,1
E216,E079,during,1
E216,E099,before,1
E216,E099,during,1
E216,E122,during,1
E216,E141,before,1
E216,E169,after,2
E216,E183,after,2
E216,E197,during,1
E216,E212,during,2
E216,E215,during,1
E216,E230,before,1
E217,E009,after,1
E217,E009,before,2
E217,E025,during,1
E217,E032,before,1
E217,E037,before,1
E217,E068,during,1
E217,E116,during,1
E217,E119,after,1
E217,E126,after,1
E217,E126,before,3
E217,E126,during,4
E217,E127,during,2
E217,E136,before,1
E217,E136,during,1
E217,E137,before,1
E217,E137,during,1
E217,E160,after,3
E217,E160,before,1
E217,E166,after,1
E217,E186,before,1
E217,E186,during,1
E217,E191,after,1
E217,E193,during,1
E217,E210,after,2
E217,E210,before,1
E217,E245,after,1
E217,E245,during,1
E217,E248,before,1
E217,E248,during,1
E217,E249,during,1
E218,E004,before,2
E218,E004,during,2
E218,E023,during,1
E218,E051,after,1
E218,E068,after,1
E218,E080,during,1
E218,E093,after,1
E218,E102,before,1
E218,E107,before,1
E218,E124,after,1
E218,E126,before,1
E218,E157,during,1
E218,E181,during,1
E218,E205,after,2
E218,E205,during,1
E218,E211,after,1
E218,E219,during,1
E218,E220,after,1
E218,E233,during,2
E218,E237,during,1
E219,E002,during,1
E219,E003,before,1
E219,E004,before,4
E219,E023,before,1
E219,E063,during,1
E219,E068,before,1
