start_code,end_code,day,rush,count
S0201,S0395,2021-01-07,am,2
S0213,S0406,2021-01-07,am,3
S0217,S0145,2021-01-07,am,2
S0218,S0172,2021-01-07,am,3
S0219,S0124,2021-01-07,am,3
S0222,S0470,2021-01-07,am,5
S0223,S0031,2021-01-07,am,5
S0224,S0172,2021-01-07,am,5
S0226,S0477,2021-01-07,am,3
S0231,S0025,2021-01-07,am,2
S0231,S0036,2021-01-07,am,3
S0232,S0353,2021-01-07,am,3
S0232,S0377,2021-01-07,am,1
S0233,S0007,2021-01-07,am,1
S0236,S0489,2021-01-07,am,1
S0237,S0184,2021-01-07,am,2
S0250,S0044,2021-01-07,am,3
S0260,S0041,2021-01-07,am,3
S0262,S0270,2021-01-07,am,4
S0263,S0234,2021-01-07,am,5
S0268,S0445,2021-01-07,am,5
S0278,S0493,2021-01-07,am,3
S0281,S0283,2021-01-07,am,3
S0282,S0316,2021-01-07,am,1
S0290,S0301,2021-01-07,am,5
S0291,S0469,2021-01-07,am,5
S0301,S0226,2021-01-07,am,2
S0308,S0189,2021-01-07,am,2
S0312,S0334,2021-01-07,am,1
S0315,S0084,2021-01-07,am,4
S0316,S0037,2021-01-07,am,4
S0320,S0341,2021-01-07,am,4
S0321,S0215,2021-01-07,am,3
S0321,S0233,2021-01-07,am,4
S0322,S0152,2021-01-07,am,4
S0328,S0358,2021-01-07,am,2
S0329,S0058,2021-01-07,am,4
S0341,S0307,2021-01-07,am,3
S0345,S0332,2021-01-07,am,5
S0349,S0418,2021-01-07,am,4
S0354,S0130,2021-01-07,am,2
S0357,S0357,2021-01-07,am,2
S0372,S0138,2021-01-07,am,2
S0373,S0267,2021-01-07,am,1
S0373,S0365,2021-01-07,am,5
S0377,S0478,2021-01-07,am,2
S0391,S0147,2021-01-07,am,4
S0393,S0129,2021-01-07,am,1
S0401,S0034,2021-01-07,am,5
S0401,S0475,2021-01-07,am,5
S0410,S0029,2021-01-07,am,1
S0417,S0204,2021-01-07,am,3
S0424,S0181,2021-01-07,am,5
S0429,S0183,2021-01-07,am,2
S0429,S0242,2021-01-07,am,3
S0433,S0099,2021-01-07,am,3
S0439,S0480,2021-01-07,am,5
S0449,S0153,2021-01-07,am,3
S0449,S0402,2021-01-07,am,5
S0450,S0298,2021-01-07,am,1
S0453,S0299,2021-01-07,am,3
S0459,S0086,2021-01-07,am,3
S0464,S0004,2021-01-07,am,4
S0466,S0172,2021-01-07,am,5
S0468,S0425,2021-01-07,am,1
S0476,S0357,2021-01-07,am,4
S0484,S0370,2021-01-07,am,4
S0485,S0468,2021-01-07,am,1
S0492,S0427,2021-01-07,am,4
S0493,S0107,2021-01-07,am,2
S0493,S0213,2021-01-07,am,2
S0498,S0054,2021-01-07,am,5
S0000,S0433,2021-01-08,am,1
S0000,S0466,2021-01-08,am,4
S0001,S0111,2021-01-08,am,5
S0006,S0122,2021-01-08,am,5
S0017,S0417,2021-01-08,am,5
S0018,S0124,2021-01-08,am,4
S0018,S0296,2021-01-08,am,5
S0031,S0008,2021-01-08,am,4
S0032,S0459,2021-01-08,am,4
S0033,S0344,2021-01-08,am,5
S0040,S0055,2021-01-08,am,3
S0040,S0364,2021-01-08,am,2
S0046,S0072,2021-01-08,am,2
S0058,S0073,2021-01-08,am,5
S0061,S0211,2021-01-08,am,3
S0066,S0066,2021-01-08,am,2
S0072,S0283,2021-01-08,am,2
S0073,S0040,2021-01-08,am,4
S0084,S0340,2021-01-08,am,1
S0092,S0383,2021-01-08,am,5
S0094,S0229,2021-01-08,am,4
S0097,S0218,2021-01-08,am,4
S0100,S0070,2021-01-08,am,4
S0103,S0293,2021-01-08,am,1
S0106,S0127,2021-01-08,am,1
S0108,S0366,2021-01-08,am,2
S0114,S0177,2021-01-08,am,3
S0116,S0368,2021-01-08,am,4
S0118,S0096,2021-01-08,am,3
S0121,S0074,2021-01-08,am,4
S0123,S0135,2021-01-08,am,5
S0124,S0289,2021-01-08,am,3
S0126,S0303,2021-01-08,am,5
S0128,S0073,2021-01-08,am,3
S0129,S0340,2021-01-08,am,3
S0134,S0479,2021-01-08,am,5
S0136,S0318,2021-01-08,am,3
S0137,S0438,2021-01-08,am,4
S0148,S0273,2021-01-08,am,4
S0162,S0330,2021-01-08,am,1
S0172,S0035,2021-01-08,am,5
S0176,S0452,2021-01-08,am,4
S0186,S0489,2021-01-08,am,5
S0187,S0037,2021-01-08,am,3
S0195,S0198,2021-01-08,am,5
S0195,S0466,2021-01-08,am,1
S0196,S0300,2021-01-08,am,3
S0200,S0052,2021-01-08,am,1
S0207,S0048,2021-01-08,am,3
S0211,S0092,2021-01-08,am,1
S0213,S0463,2021-01-08,am,3
S0215,S0347,2021-01-08,am,2
S0217,S0389,2021-01-08,am,2
S0226,S0172,2021-01-08,am,3
S0234,S0147,2021-01-08,am,2
S0237,S0334,2021-01-08,am,1
S0239,S0168,2021-01-08,am,5
S0242,S0161,2021-01-08,am,1
S0244,S0136,2021-01-08,am,4
S0252,S0418,2021-01-08,am,5
S0253,S0338,2021-01-08,am,3
S0258,S0338,2021-01-08,am,1
S0266,S0120,2021-01-08,am,1
S0270,S0253,2021-01-08,am,3
S0271,S0348,2021-01-08,am,1
S0286,S0461,2021-01-08,am,4
S0287,S0295,2021-01-08,am,2
S0291,S0282,2021-01-08,am,1
S0292,S0354,2021-01-08,am,1
S0293,S0341,2021-01-08,am,2
S0295,S0455,2021-01-08,am,4
S0298,S0253,2021-01-08,am,4
S0299,S0149,2021-01-08,am,2
S0306,S0086,2021-01-08,am,1
S0306,S0293,2021-01-08,am,5
S0316,S0063,2021-01-08,am,4
S0321,S0433,2021-01-08,am,3
S0327,S0054,2021-01-08,am,3
S0330,S0033,2021-01-08,am,1
S0331,S0215,2021-01-08,am,5
S0347,S0354,2021-01-08,am,5
S0360,S0098,2021-01-08,am,3
S0363,S0344,2021-01-08,am,3
S0366,S0274,2021-01-08,am,5
S0366,S0283,2021-01-08,am,2
S0367,S0270,2021-01-08,am,5
S0369,S0000,2021-01-08,am,5
S0369,S0338,2021-01-08,am,4
S0369,S0448,2021-01-08,am,2
S0374,S0357,2021-01-08,am,3
S0377,S0232,2021-01-08,am,2
S0378,S0171,2021-01-08,am,5
S0385,S0000,2021-01-08,am,3
S0386,S0315,2021-01-08,am,3
S0391,S0266,2021-01-08,am,1
S0392,S0300,2021-01-08,am,4
S0400,S0354,2021-01-08,am,1
S0406,S0188,2021-01-08,am,1
S0406,S0244,2021-01-08,am,4
S0407,S0132,2021-01-08,am,3
S0411,S0261,2021-01-08,am,3
S0414,S0044,2021-01-08,am,5
S0415,S0048,2021-01-08,am,2
S0415,S0439,2021-01-08,am,2
S0425,S0229,2021-01-08,am,4
S0426,S0296,2021-01-08,am,3
S0429,S0311,2021-01-08,am,3
S0430,S0464,2021-01-08,am,4
S0433,S0245,2021-01-08,am,5
S0442,S0435,2021-01-08,am,1
S0445,S0445,2021-01-08,am,5
S0446,S0341,2021-01-08,am,3
S0447,S0023,2021-01-08,am,5
S0449,S0226,2021-01-08,am,3
S0449,S0469,2021-01-08,am,2
S0450,S0440,2021-01-08,am,1
S0452,S0046,2021-01-08,am,4
S0453,S0400,2021-01-08,am,4
S0454,S0007,2021-01-08,am,1
S0459,S0312,2021-01-08,am,5
S0462,S0058,2021-01-08,am,4
S0464,S0052,2021-01-08,am,2
S0466,S0206,2021-01-08,am,2
S0469,S0285,2021-01-08,am,5
S0473,S0298,2021-01-08,am,1
S0474,S0192,2021-01-08,am,3
S0476,S0363,2021-01-08,am,4
S0484,S0221,2021-01-08,am,4
S0488,S0102,2021-01-08,am,1
S0488,S0134,2021-01-08,am,5
S0489,S0340,2021-01-08,am,4
S0490,S0023,2021-01-08,am,1
S0492,S0026,2021-01-08,am,4
S0496,S0281,2021-01-08,am,3
S0000,S0286,2021-01-09,am,1
S0000,S0400,2021-01-09,am,1
S0003,S0322,2021-01-09,am,4
S0009,S0383,2021-01-09,am,3
S0010,S0301,2021-01-09,am,3
S0012,S0211,2021-01-09,am,3
S0021,S0200,2021-01-09,am,5
S0025,S0235,2021-01-09,am,3
S0036,S0124,2021-01-09,am,2
S0039,S0241,2021-01-09,am,5
S0044,S0089,2021-01-09,am,3
S0047,S0476,2021-01-09,am,4
S0048,S0462,2021-01-09,am,3
S0049,S0226,2021-01-09,am,2
S0052,S0495,2021-01-09,am,4
S0054,S0140,2021-01-09,am,1
S0058,S0256,2021-01-09,am,5
S0078,S0330,2021-01-09,am,4
S0079,S0142,2021-01-09,am,5
S0082,S0381,2021-01-09,am,4
S0091,S0206,2021-01-09,am,4
S0094,S0145,2021-01-09,am,3
S0096,S0188,2021-01-09,am,5
S0097,S0359,2021-01-09,am,2
S0099,S0427,2021-01-09,am,3
S0104,S0157,2021-01-09,am,3
S0106,S0070,2021-01-09,am,3
S0107,S0399,2021-01-09,am,2
S0115,S0386,2021-01-09,am,4
S0119,S0456,2021-01-09,am,2
S0120,S0024,2021-01-09,am,5
S0120,S0213,2021-01-09,am,5
S0121,S0182,2021-01-09,am,5
S0122,S0445,2021-01-09,am,3
S0140,S0281,2021-01-09,am,5
S0154,S0113,2021-01-09,am,2
S0163,S0163,2021-01-09,am,3
S0168,S0143,2021-01-09,am,3
S0169,S0427,2021-01-09,am,4
S0170,S0254,2021-01-09,am,5
S0177,S0435,2021-01-09,am,5
S0178,S0150,2021-01-09,am,3
S0180,S0372,2021-01-09,am,2
S0180,S0462,2021-01-09,am,4
S0188,S0383,2021-01-09,am,4
S0188,S0445,2021-01-09,am,5
S0192,S0129,2021-01-09,am,3
S0194,S0063,2021-01-09,am,5
S0195,S0156,2021-01-09,am,4
S0195,S0324,2021-01-09,am,4
S0203,S0090,2021-01-09,am,3
S0203,S0256,2021-01-09,am,5
S0207,S0208,2021-01-09,am,3
S0207,S0354,2021-01-09,am,5
S0208,S0142,2021-01-09,am,4
S0229,S0223,2021-01-09,am,5
S0231,S0388,2021-01-09,am,5
S0235,S0266,2021-01-09,am,4
S0236,S0239,2021-01-09,am,5
S0251,S0184,2021-01-09,am,3
S0252,S0079,2021-01-09,am,5
S0253,S0067,2021-01-09,am,4
S0269,S0340,2021-01-09,am,4
S0273,S0145,2021-01-09,am,1
S0282,S0044,2021-01-09,am,2
S0294,S0454,2021-01-09,am,2
S0297,S0151,2021-01-09,am,1
S0302,S0390,2021-01-09,am,2
S0318,S0063,2021-01-09,am,2
S0319,S0001,2021-01-09,am,4
S0319,S0050,2021-01-09,am,4
S0336,S0409,2021-01-09,am,3
S0337,S0398,2021-01-09,am,3
S0338,S0083,2021-01-09,am,5
S0342,S0099,2021-01-09,am,4
S0342,S0128,2021-01-09,am,5
S0343,S0294,2021-01-09,am,5
S0348,S0096,2021-01-09,am,2
S0348,S0252,2021-01-09,am,2
S0360,S0092,2021-01-09,am,5
S0389,S0389,2021-01-09,am,3
S0390,S0079,2021-01-09,am,4
S0390,S0121,2021-01-09,am,3
S0393,S0030,2021-01-09,am,3
S0403,S0023,2021-01-09,am,1
S0409,S0271,2021-01-09,am,5
S0415,S0316,2021-01-09,am,3
S0417,S0156,2021-01-09,am,4
S0418,S0166,2021-01-09,am,2
S0421,S0110,2021-01-09,am,4
S0433,S0427,2021-01-09,am,1
S0433,S0432,2021-01-09,am,2
S0443,S0182,2021-01-09,am,1
S0444,S0157,2021-01-09,am,2
S0448,S0419,2021-01-09,am,2
S0456,S0332,2021-01-09,am,5
S0462,S0489,2021-01-09,am,1
S0465,S0347,2021-01-09,am,1
S0468,S0096,2021-01-09,am,2
S0470,S0183,2021-01-09,am,2
S0475,S0335,2021-01-09,am,4
S0484,S0053,2021-01-09,am,4
S0486,S0313,2021-01-09,am,3
S0487,S0404,2021-01-09,am,2
S0488,S0005,2021-01-09,am,4
S0489,S0457,2021-01-09,am,4
S0493,S0269,2021-01-09,am,1
S0494,S0379,2021-01-09,am,2
S0002,S0309,2021-01-10,am,1
S0002,S0422,2021-01-10,am,2
S0003,S0112,2021-01-10,am,5
S0006,S0413,2021-01-10,am,1
S0010,S0258,2021-01-10,am,2
S0013,S0396,2021-01-10,am,2
S0020,S0039,2021-01-10,am,3
S0030,S0431,2021-01-10,am,5
S0034,S0231,2021-01-10,am,3
S0038,S0110,2021-01-10,am,2
S0038,S0231,2021-01-10,am,1
S0046,S0251,2021-01-10,am,3
S0047,S0066,2021-01-10,am,3
S0051,S0031,2021-01-10,am,5
S0056,S0304,2021-01-10,am,5
S0070,S0049,2021-01-10,am,5
S0071,S0410,2021-01-10,am,4
S0073,S0281,2021-01-10,am,2
S0084,S0315,2021-01-10,am,3
S0088,S0004,2021-01-10,am,3
S0097,S0256,2021-01-10,am,3
S0102,S0401,2021-01-10,am,3
S0111,S0449,2021-01-10,am,1
S0115,S0114,2021-01-10,am,3
S0117,S0171,2021-01-10,am,1
S0117,S0461,2021-01-10,am,3
S0124,S0436,2021-01-10,am,3
S0132,S0070,2021-01-10,am,4
S0132,S0138,2021-01-10,am,3
S0132,S0226,2021-01-10,am,2
S0134,S0148,2021-01-10,am,1
S0134,S0369,2021-01-10,am,4
S0136,S0484,2021-01-10,am,3
S0137,S0249,2021-01-10,am,3
S0157,S0028,2021-01-10,am,5
S0160,S0023,2021-01-10,am,5
S0160,S0254,2021-01-10,am,5
S0164,S0463,2021-01-10,am,5
S0174,S0239,2021-01-10,am,5
S0176,S0058,2021-01-10,am,3
S0177,S0414,2021-01-10,am,3
S0186,S0255,2021-01-10,am,3
S0193,S0141,2021-01-10,am,1
S0201,S0357,2021-01-10,am,2
S0206,S0091,2021-01-10,am,5
S0208,S0412,2021-01-10,am,4
S0216,S0193,2021-01-10,am,4
S0226,S0481,2021-01-10,am,3
S0237,S0401,2021-01-10,am,1
S0247,S0036,2021-01-10,am,3
S0253,S0104,2021-01-10,am,4
S0255,S0450,2021-01-10,am,3
S0260,S0089,2021-01-10,am,3
S0260,S0106,2021-01-10,am,2
S0271,S0055,2021-01-10,am,1
S0274,S0122,2021-01-10,am,1
S0278,S0126,2021-01-10,am,1
S0285,S0167,2021-01-10,am,1
S0292,S0292,2021-01-10,am,3
S0296,S0034,2021-01-10,am,3
S0298,S0216,2021-01-10,am,1
S0298,S0345,2021-01-10,am,2
S0301,S0049,2021-01-10,am,1
S0304,S0488,2021-01-10,am,5
S0311,S0394,2021-01-10,am,4
S0311,S0418,2021-01-10,am,1
S0313,S0011,2021-01-10,am,5
S0317,S0058,2021-01-10,am,1
S0320,S0313,2021-01-10,am,1
S0321,S0363,2021-01-10,am,1
S0323,S0077,2021-01-10,am,2
S0326,S0258,2021-01-10,am,3
S0328,S0432,2021-01-10,am,4
S0334,S0433,2021-01-10,am,1
S0352,S0096,2021-01-10,am,1
S0359,S0058,2021-01-10,am,3
S0361,S0178,2021-01-10,am,5
S0364,S0321,2021-01-10,am,3
S0369,S0165,2021-01-10,am,1
S0372,S0026,2021-01-10,am,2
S0376,S0400,2021-01-10,am,4
S0377,S0385,2021-01-10,am,3
S0379,S0151,2021-01-10,am,3
S0389,S0086,2021-01-10,am,2
S0390,S0143,2021-01-10,am,4
S0396,S0232,2021-01-10,am,4
S0397,S0207,2021-01-10,am,4
S0401,S0088,2021-01-10,am,3
S0410,S0118,2021-01-10,am,2
S0413,S0349,2021-01-10,am,4
S0416,S0152,2021-01-10,am,5
S0416,S0184,2021-01-10,am,3
S0419,S0436,2021-01-10,am,5
S0423,S0241,2021-01-10,am,2
S0427,S0333,2021-01-10,am,4
S0439,S0168,2021-01-10,am,2
S0441,S0169,2021-01-10,am,1
S0444,S0239,2021-01-10,am,4
S0455,S0319,2021-01-10,am,1
S0457,S0467,2021-01-10,am,1
S0460,S0257,2021-01-10,am,4
S0468,S0167,2021-01-10,am,3
S0470,S0407,2021-01-10,am,2
S0473,S0484,2021-01-10,am,3
S0478,S0135,2021-01-10,am,5
S0483,S0040,2021-01-10,am,3
S0485,S0426,2021-01-10,am,4
S0488,S0104,2021-01-10,am,5
S0492,S0265,2021-01-10,am,2
S0493,S0268,2021-01-10,am,3
S0496,S0057,2021-01-10,am,3
S0007,S0317,2021-01-11,am,5
S0011,S0355,2021-01-11,am,2
S0018,S0426,2021-01-11,am,2
S0021,S0043,2021-01-11,am,1
S0025,S0493,2021-01-11,am,1
S0027,S0147,2021-01-11,am,4
S0032,S0469,2021-01-11,am,5
S0035,S0137,2021-01-11,am,5
S0039,S0457,2021-01-11,am,2
S0044,S0368,2021-01-11,am,4
S0048,S0462,2021-01-11,am,1
S0056,S0173,2021-01-11,am,3
S0057,S0087,2021-01-11,am,2
S0060,S0381,2021-01-11,am,5
S0073,S0319,2021-01-11,am,2
S0076,S0337,2021-01-11,am,2
S0082,S0474,2021-01-11,am,4
S0083,S0124,2021-01-11,am,5
S0090,S0069,2021-01-11,am,4
S0092,S0097,2021-01-11,am,1
S0092,S0491,2021-01-11,am,4
S0098,S0155,2021-01-11,am,1
S0106,S0319,2021-01-11,am,2
S0115,S0322,2021-01-11,am,1
S0131,S0343,2021-01-11,am,2
S0140,S0199,2021-01-11,am,5
S0147,S0411,2021-01-11,am,1
S0150,S0062,2021-01-11,am,3
S0151,S0030,2021-01-11,am,4
S0153,S0238,2021-01-11,am,4
S0165,S0369,2021-01-11,am,1
S0168,S0052,2021-01-11,am,4
S0171,S0480,2021-01-11,am,2
S0172,S0301,2021-01-11,am,3
S0182,S0276,2021-01-11,am,2
S0189,S0418,2021-01-11,am,5
S0190,S0074,2021-01-11,am,2
S0195,S0305,2021-01-11,am,5
S0197,S0032,2021-01-11,am,1
S0200,S0205,2021-01-11,am,5
S0211,S0190,2021-01-11,am,3
S0211,S0252,2021-01-11,am,4
S0213,S0286,2021-01-11,am,3
S0216,S0244,2021-01-11,am,4
S0218,S0090,2021-01-11,am,5
S0226,S0481,2021-01-11,am,2
S0228,S0056,2021-01-11,am,5
S0231,S0303,2021-01-11,am,3
S0232,S0146,2021-01-11,am,3
S0236,S0084,2021-01-11,am,1
S0237,S0246,2021-01-11,am,2
S0239,S0244,2021-01-11,am,2
S0243,S0236,2021-01-11,am,3
S0244,S0478,2021-01-11,am,5
S0257,S0375,2021-01-11,am,2
S0263,S0324,2021-01-11,am,1
S0264,S0435,2021-01-11,am,5
S0266,S0417,2021-01-11,am,4
S0271,S0068,2021-01-11,am,1
S0277,S0378,2021-01-11,am,5
S0281,S0004,2021-01-11,am,4
S0289,S0029,2021-01-11,am,3
S0298,S0342,2021-01-11,am,2
S0299,S0464,2021-01-11,am,5
S0302,S0146,2021-01-11,am,5
S0312,S0217,2021-01-11,am,1
S0312,S0385,2021-01-11,am,1
S0314,S0046,2021-01-11,am,1
S0314,S0178,2021-01-11,am,4
S0317,S0211,2021-01-11,am,5
S0317,S0316,2021-01-11,am,5
S0325,S0326,2021-01-11,am,3
S0329,S0033,2021-01-11,am,2
S0333,S0304,2021-01-11,am,1
S0333,S0431,2021-01-11,am,3
S0335,S0476,2021-01-11,am,2
S0337,S0210,2021-01-11,am,1
S0339,S0058,2021-01-11,am,2
S0341,S0293,2021-01-11,am,2
S0341,S0399,2021-01-11,am,2
S0342,S0010,2021-01-11,am,4
S0347,S0498,2021-01-11,am,5
S0352,S0229,2021-01-11,am,3
S0352,S0432,2021-01-11,am,3
S0357,S0426,2021-01-11,am,2
S0370,S0370,2021-01-11,am,3
S0375,S0057,2021-01-11,am,1
S0382,S0290,2021-01-11,am,4
S0390,S0109,2021-01-11,am,2
S0397,S0031,2021-01-11,am,5
S0397,S0261,2021-01-11,am,2
S0403,S0064,2021-01-11,am,5
S0403,S0388,2021-01-11,am,3
S0406,S0221,2021-01-11,am,4
S0412,S0298,2021-01-11,am,1
S0413,S0372,2021-01-11,am,2
S0420,S0063,2021-01-11,am,3
S0421,S0316,2021-01-11,am,3
S0433,S0012,2021-01-11,am,3
S0434,S0255,2021-01-11,am,2
S0438,S0297,2021-01-11,am,1
S0445,S0315,2021-01-11,am,4
S0471,S0243,2021-01-11,am,1
S0489,S0493,2021-01-11,am,2
S0493,S0243,2021-01-11,am,4
S0495,S0198,2021-01-11,am,2
S0498,S0030,2021-01-11,am,1
S0499,S0423,2021-01-11,am,1
S0005,S0066,2021-01-12,am,2
S0013,S0246,2021-01-12,am,5
S0026,S0135,2021-01-12,am,3
S0026,S0365,2021-01-12,am,2
S0031,S0053,2021-01-12,am,4
S0050,S0277,2021-01-12,am,3
S0051,S0325,2021-01-12,am,5
S0054,S0204,2021-01-12,am,2
S0056,S0295,2021-01-12,am,4
S0061,S0047,2021-01-12,am,1
S0075,S0461,2021-01-12,am,5
S0079,S0085,2021-01-12,am,2
S0090,S0213,2021-01-12,am,3
S0092,S0311,2021-01-12,am,5
S0094,S0201,2021-01-12,am,5
S0094,S0389,2021-01-12,am,3
S0096,S0489,2021-01-12,am,3
S0113,S0020,2021-01-12,am,1
S0115,S0115,2021-01-12,am,5
S0119,S0032,2021-01-12,am,1
S0122,S0351,2021-01-12,am,1
S0122,S0454,2021-01-12,am,4
S0126,S0195,2021-01-12,am,4
S0129,S0340,2021-01-12,am,2
S0129,S0340,2021-01-12,am,5
S0129,S0474,2021-01-12,am,4
S0132,S0099,2021-01-12,am,1
S0133,S0100,2021-01-12,am,3
S0144,S0321,2021-01-12,am,3
S0144,S0437,2021-01-12,am,5
S0147,S0051,2021-01-12,am,3
S0155,S0404,2021-01-12,am,2
S0157,S0365,2021-01-12,am,3
S0159,S0070,2021-01-12,am,2
S0169,S0324,2021-01-12,am,4
S0170,S0086,2021-01-12,am,2
S0172,S0286,2021-01-12,am,3
S0178,S0411,2021-01-12,am,5
S0186,S0470,2021-01-12,am,4
S0207,S0364,2021-01-12,am,1
S0208,S0066,2021-01-12,am,3
S0213,S0353,2021-01-12,am,3
S0214,S0222,2021-01-12,am,2
S0216,S0302,2021-01-12,am,3
S0218,S0218,2021-01-12,am,4
S0220,S0082,2021-01-12,am,1
S0221,S0164,2021-01-12,am,2
S0232,S0271,2021-01-12,am,5
S0234,S0353,2021-01-12,am,2
S0242,S0006,2021-01-12,am,2
S0243,S0493,2021-01-12,am,2
S0245,S0177,2021-01-12,am,5
S0248,S0105,2021-01-12,am,3
S0267,S0372,2021-01-12,am,2
S0271,S0126,2021-01-12,am,5
S0275,S0276,2021-01-12,am,3
S0277,S0429,2021-01-12,am,2
S0278,S0232,2021-01-12,am,4
S0282,S0111,2021-01-12,am,1
S0286,S0435,2021-01-12,am,1
S0288,S0456,2021-01-12,am,1
S0299,S0327,2021-01-12,am,3
S0302,S0177,2021-01-12,am,4
S0308,S0231,2021-01-12,am,1
S0310,S0091,2021-01-12,am,2
S0313,S0205,2021-01-12,am,5
S0313,S0367,2021-01-12,am,5
S0316,S0310,2021-01-12,am,5
S0317,S0493,2021-01-12,am,2
S0324,S0182,2021-01-12,am,1
S0324,S0307,2021-01-12,am,5
S0328,S0017,2021-01-12,am,4
S0329,S0090,2021-01-12,am,5
S0331,S0062,2021-01-12,am,5
S0364,S0328,2021-01-12,am,2
S0366,S0221,2021-01-12,am,1
S0368,S0380,2021-01-12,am,1
S0376,S0470,2021-01-12,am,2
S0383,S0141,2021-01-12,am,2
S0387,S0475,2021-01-12,am,5
S0391,S0051,2021-01-12,am,5
S0391,S0303,2021-01-12,am,4
S0394,S0394,2021-01-12,am,5
S0399,S0428,2021-01-12,am,2
S0405,S0010,2021-01-12,am,5
S0409,S0302,2021-01-12,am,1
S0426,S0201,2021-01-12,am,2
S0429,S0030,2021-01-12,am,2
S0430,S0486,2021-01-12,am,5
S0434,S0018,2021-01-12,am,5
S0434,S0090,2021-01-12,am,2
S0438,S0035,2021-01-12,am,1
S0446,S0352,2021-01-12,am,4
S0448,S0218,2021-01-12,am,3
S0450,S0364,2021-01-12,am,4
S0453,S0263,2021-01-12,am,2
S0454,S0413,2021-01-12,am,3
S0457,S0239,2021-01-12,am,2
S0473,S0424,2021-01-12,am,2
S0476,S0286,2021-01-12,am,4
S0481,S0254,2021-01-12,am,1
S0482,S0488,2021-01-12,am,3
S0486,S0143,2021-01-12,am,5
S0489,S0122,2021-01-12,am,5
S0490,S0029,2021-01-12,am,4
S0493,S0161,2021-01-12,am,2
S0497,S0270,2021-01-12,am,1
S0498,S0152,2021-01-12,am,4
S0498,S0347,2021-01-12,am,2
S0005,S0388,2021-01-13,am,2
S0006,S0272,2021-01-13,am,5
S0007,S0394,2021-01-13,am,5
S0011,S0355,2021-01-13,am,4
S0018,S0018,2021-01-13,am,5
S0021,S0370,2021-01-13,am,3
S0024,S0049,2021-01-13,am,5
S0031,S0123,2021-01-13,am,2
S0041,S0104,2021-01-13,am,4
S0042,S0173,2021-01-13,am,4
S0051,S0223,2021-01-13,am,2
S0051,S0245,2021-01-13,am,4
S0052,S0346,2021-01-13,am,3
S0060,S0263,2021-01-13,am,4
S0085,S0441,2021-01-13,am,2
S0091,S0290,2021-01-13,am,4
S0096,S0147,2021-01-13,am,4
S0100,S0301,2021-01-13,am,3
S0106,S0020,2021-01-13,am,4
S0108,S0386,2021-01-13,am,4
S0111,S0475,2021-01-13,am,4
S0113,S0251,2021-01-13,am,2
S0116,S0126,2021-01-13,am,5
S0117,S0119,2021-01-13,am,1
S0121,S0211,2021-01-13,am,5
S0122,S0125,2021-01-13,am,3
S0132,S0358,2021-01-13,am,4
S0132,S0417,2021-01-13,am,4
S0134,S0372,2021-01-13,am,4
S0149,S0278,2021-01-13,am,3
S0155,S0112,2021-01-13,am,4
S0155,S0192,2021-01-13,am,1
S0166,S0094,2021-01-13,am,4
S0167,S0118,2021-01-13,am,4
S0172,S0229,2021-01-13,am,3
S0195,S0306,2021-01-13,am,1
S0203,S0027,2021-01-13,am,3
S0204,S0031,2021-01-13,am,3
S0210,S0367,2021-01-13,am,1
S0217,S0057,2021-01-13,am,1
S0228,S0103,2021-01-13,am,2
S0229,S0252,2021-01-13,am,2
S0235,S0109,2021-01-13,am,5
S0241,S0165,2021-01-13,am,4
S0248,S0211,2021-01-13,am,3
S0249,S0231,2021-01-13,am,4
S0249,S0414,2021-01-13,am,1
S0260,S0233,2021-01-13,am,1
S0265,S0436,2021-01-13,am,1
S0278,S0047,2021-01-13,am,5
S0278,S0169,2021-01-13,am,2
S0279,S0076,2021-01-13,am,3
S0289,S0019,2021-01-13,am,5
S0290,S0104,2021-01-13,am,5
S0290,S0319,2021-01-13,am,4
S0304,S0484,2021-01-13,am,1
S0306,S0152,2021-01-13,am,2
S0310,S0268,2021-01-13,am,5
S0314,S0348,2021-01-13,am,4
S0318,S0351,2021-01-13,am,3
S0318,S0440,2021-01-13,am,5
S0320,S0341,2021-01-13,am,5
S0320,S0449,2021-01-13,am,2
S0322,S0121,2021-01-13,am,5
S0327,S0021,2021-01-13,am,2
S0330,S0102,2021-01-13,am,3
S0345,S0243,2021-01-13,am,5
S0347,S0244,2021-01-13,am,3
S0347,S0403,2021-01-13,am,1
S0351,S0351,2021-01-13,am,1
S0362,S0437,2021-01-13,am,5
S0372,S0196,2021-01-13,am,3
S0393,S0039,2021-01-13,am,1
S0394,S0104,2021-01-13,am,5
S0395,S0344,2021-01-13,am,1
S0402,S0095,2021-01-13,am,2
S0408,S0334,2021-01-13,am,4
S0409,S0299,2021-01-13,am,4
S0420,S0489,2021-01-13,am,4
S0425,S0236,2021-01-13,am,2
S0461,S0385,2021-01-13,am,1
S0463,S0175,2021-01-13,am,4
S0471,S0041,2021-01-13,am,1
S0476,S0153,2021-01-13,am,4
S0491,S0395,2021-01-13,am,3
S0494,S0402,2021-01-13,am,4
S0498,S0494,2021-01-13,am,2
S0011,S0011,2021-01-14,am,3
S0014,S0176,2021-01-14,am,2
S0017,S0000,2021-01-14,am,2
S0018,S0180,2021-01-14,am,1
S0029,S0090,2021-01-14,am,2
S0047,S0303,2021-01-14,am,5
S0047,S0395,2021-01-14,am,5
